date,value
2010-01-04,0.423290491104126
2010-01-05,0.42947158217430115
2010-01-06,0.43221861124038696
2010-01-07,0.423748254776001
2010-01-08,0.4246639013290405
2010-01-11,0.41871190071105957
2010-01-12,0.404518187046051
2010-01-13,0.4100125730037689
2010-01-14,0.40360257029533386
2010-01-15,0.3916981816291809
2010-01-19,0.3990238606929779
2010-01-20,0.3974212408065796
2010-01-21,0.3903246223926544
2010-01-22,0.3768177926540375
2010-01-25,0.3832278549671173
2010-01-26,0.37109440565109253
2010-01-27,0.38116732239723206
2010-01-28,0.3683473765850067
2010-01-29,0.35232236981391907
2010-02-01,0.3793359696865082
2010-02-02,0.3832278549671173
2010-02-03,0.38643279671669006
2010-02-04,0.36399781703948975
2010-02-05,0.37132349610328674
2010-02-08,0.3706367015838623
2010-02-09,0.36766061186790466
2010-02-10,0.3747573494911194
2010-02-11,0.3919270932674408
2010-02-12,0.39719244837760925
2010-02-16,0.404518187046051
2010-02-17,0.40841007232666016
2010-02-18,0.3816254138946533
2010-02-19,0.3795650601387024
2010-02-22,0.3802516460418701
2010-02-23,0.37109440565109253
2010-02-24,0.3788781464099884
2010-02-25,0.3754441440105438
2010-02-26,0.3708656132221222
2010-03-01,0.385746031999588
2010-03-02,0.3855171501636505
2010-03-03,0.38070961833000183
2010-03-04,0.3813963830471039
2010-03-05,0.3930717706680298
2010-03-08,0.38734862208366394
2010-03-09,0.40177106857299805
2010-03-10,0.4026867151260376
2010-03-11,0.3935297727584839
2010-03-12,0.3949032425880432
2010-03-15,0.3928427994251251
2010-03-16,0.40657851099967957
2010-03-17,0.41436222195625305
2010-03-18,0.3997107148170471
2010-03-19,0.3949032425880432
2010-03-22,0.40131327509880066
2010-03-23,0.4095546305179596
2010-03-24,0.39581891894340515
2010-03-25,0.3969634473323822
2010-03-26,0.3969634473323822
2010-03-29,0.4020000100135803
2010-03-30,0.40360257029533386
2010-03-31,0.39833715558052063
2010-04-01,0.394216388463974
2010-04-05,0.40016859769821167
2010-04-06,0.3903246223926544
2010-04-07,0.3928427994251251
2010-04-08,0.38643279671669006
2010-04-09,0.38895106315612793
2010-04-12,0.39604780077934265
2010-04-13,0.4042893648147583
2010-04-14,0.4093259274959564
2010-04-15,0.41230183839797974
2010-04-16,0.3905535638332367
2010-04-19,0.38872215151786804
2010-04-20,0.39009562134742737
2010-04-21,0.38002294301986694
2010-04-22,0.3816254138946533
2010-04-23,0.3763599395751953
2010-04-26,0.38002294301986694
2010-04-27,0.36926305294036865
2010-04-28,0.3699498772621155
2010-04-29,0.38116732239723206
2010-04-30,0.35964810848236084
2010-05-03,0.3557562232017517
2010-05-04,0.3376709222793579
2010-05-05,0.3319477140903473
2010-05-06,0.32507967948913574
2010-05-07,0.31958556175231934
2010-05-10,0.33332115411758423
2010-05-11,0.3296583294868469
2010-05-12,0.33606842160224915
2010-05-13,0.33538153767585754
2010-05-14,0.296692430973053
2010-05-17,0.2973793148994446
2010-05-18,0.28753527998924255
2010-05-19,0.2921138405799866
2010-05-20,0.2852461040019989
2010-05-21,0.2914271652698517
2010-05-24,0.2829567492008209
2010-05-25,0.2905113399028778
2010-05-26,0.29188498854637146
2010-05-27,0.30905473232269287
2010-05-28,0.300813227891922
2010-06-01,0.28799310326576233
2010-06-02,0.2911982238292694
2010-06-03,0.2907402217388153
2010-06-04,0.2770046293735504
2010-06-07,0.26326876878738403
2010-06-08,0.25594305992126465
2010-06-09,0.24976201355457306
2010-06-10,0.25983476638793945
2010-06-11,0.26578712463378906
2010-06-14,0.26006388664245605
2010-06-15,0.272883802652359
2010-06-16,0.2694498896598816
2010-06-17,0.2797517776489258
2010-06-18,0.2815830707550049
2010-06-21,0.2749441862106323
2010-06-22,0.2646423280239105
2010-06-23,0.2676185071468353
2010-06-24,0.25434061884880066
2010-06-25,0.25365373492240906
2010-06-28,0.25411155819892883
2010-06-29,0.2399180382490158
2010-06-30,0.23373684287071228
2010-07-01,0.23762871325016022
2010-07-02,0.23465265333652496
2010-07-06,0.23213443160057068
2010-07-07,0.24335186183452606
2010-07-08,0.23602613806724548
2010-07-09,0.2369418740272522
2010-07-12,0.2412916123867035
2010-07-13,0.24999086558818817
2010-07-14,0.25250911712646484
2010-07-15,0.24541229009628296
2010-07-16,0.23007400333881378
2010-07-19,0.23946014046669006
2010-07-20,0.24541229009628296
2010-07-21,0.23739975690841675
2010-07-22,0.2412916123867035
2010-07-23,0.23717081546783447
2010-07-26,0.2415204793214798
2010-07-27,0.23946014046669006
2010-07-28,0.2319054752588272
2010-07-29,0.20901252329349518
2010-07-30,0.21038608253002167
2010-08-02,0.21015720069408417
2010-08-03,0.2046629637479782
2010-08-04,0.2133621722459793
2010-08-05,0.21610930562019348
2010-08-06,0.21862761676311493
2010-08-09,0.2206878811120987
2010-08-10,0.21153075993061066
2010-08-11,0.20328925549983978
2010-08-12,0.2051207423210144
2010-08-13,0.21496467292308807
2010-08-16,0.20947043597698212
2010-08-17,0.2122175246477127
2010-08-18,0.2133621722459793
2010-08-19,0.226182222366333
2010-08-20,0.22824256122112274
2010-08-23,0.2248086780309677
2010-08-24,0.2225193828344345
2010-08-25,0.22709794342517853
2010-08-26,0.22435081005096436
2010-08-27,0.23167654871940613
2010-08-30,0.2206878811120987
2010-08-31,0.2135910540819168
2010-09-01,0.21519361436367035
2010-09-02,0.21908538043498993
2010-09-03,0.22664012014865875
2010-09-07,0.22870047390460968
2010-09-08,0.23625516891479492
2010-09-09,0.23305010795593262
2010-09-10,0.23053187131881714
2010-09-13,0.24358093738555908
2010-09-14,0.2412916123867035
2010-09-15,0.24174943566322327
2010-09-16,0.24197836220264435
2010-09-17,0.2415204793214798
2010-09-20,0.2451833337545395
2010-09-21,0.25846120715141296
2010-09-22,0.26075050234794617
2010-09-23,0.2660159170627594
2010-09-24,0.2806674838066101
2010-09-27,0.27471524477005005
2010-09-28,0.27402833104133606
2010-09-29,0.2719680368900299
2010-09-30,0.26738953590393066
2010-10-01,0.25983476638793945
2010-10-04,0.25731661915779114
2010-10-05,0.259147971868515
2010-10-06,0.24678583443164825
2010-10-07,0.2449544072151184
2010-10-08,0.2486172914505005
2010-10-11,0.24747265875339508
2010-10-12,0.2522802948951721
2010-10-13,0.25960591435432434
2010-10-14,0.25548532605171204
2010-10-15,0.25846120715141296
2010-10-18,0.26006388664245605
2010-10-19,0.25846120715141296
2010-10-20,0.25846120715141296
2010-10-21,0.2538827061653137
2010-10-22,0.27013665437698364
2010-10-25,0.27265486121177673
2010-10-26,0.27173924446105957
2010-10-27,0.2756308913230896
2010-10-28,0.27585989236831665
2010-10-29,0.27517321705818176
2010-11-01,0.2756308913230896
2010-11-02,0.2813541889190674
