date,value
2010-01-04,55.70952224731445
2010-01-05,56.06935501098633
2010-01-06,55.318721771240234
2010-01-07,55.411808013916016
2010-01-08,55.386993408203125
2010-01-11,55.083011627197266
2010-01-12,56.02591323852539
2010-01-13,55.374542236328125
2010-01-14,56.14994812011719
2010-01-15,56.497310638427734
2010-01-19,56.33605194091797
2010-01-20,56.90667724609375
2010-01-21,57.167274475097656
2010-01-22,57.067989349365234
2010-01-25,56.807437896728516
2010-01-26,56.82608413696289
2010-01-27,56.795021057128906
2010-01-28,56.7640266418457
2010-01-29,57.26027297973633
2010-02-01,56.740509033203125
2010-02-02,56.90235900878906
2010-02-03,56.242523193359375
2010-02-04,57.132686614990234
2010-02-05,57.25715637207031
2010-02-08,57.33187484741211
2010-02-09,56.75920104980469
2010-02-10,56.21764373779297
2010-02-11,55.912601470947266
2010-02-12,56.14291000366211
2010-02-16,56.24876403808594
2010-02-17,55.60758972167969
2010-02-18,55.38346862792969
2010-02-19,55.682247161865234
2010-02-22,55.451942443847656
2010-02-23,56.317222595214844
2010-02-24,56.45413589477539
2010-02-25,56.77165603637695
2010-02-26,57.06423568725586
2010-03-01,57.039241790771484
2010-03-02,56.964290618896484
2010-03-03,56.82062530517578
2010-03-04,57.120399475097656
2010-03-05,56.37103271484375
2010-03-08,56.077545166015625
2010-03-09,56.09003829956055
2010-03-10,55.946407318115234
2010-03-11,56.1524658203125
2010-03-12,56.5022087097168
2010-03-15,56.42726135253906
2010-03-16,56.87685775756836
2010-03-17,57.120399475097656
2010-03-18,56.93301773071289
2010-03-19,56.9892463684082
2010-03-22,57.051734924316406
2010-03-23,56.7831916809082
2010-03-24,55.746543884277344
2010-03-25,55.39063262939453
2010-03-26,55.546749114990234
2010-03-29,55.33438491821289
2010-03-30,55.50930404663086
2010-03-31,55.89021682739258
2010-04-01,55.75355529785156
2010-04-05,54.825897216796875
2010-04-06,54.91366195678711
2010-04-07,55.61568069458008
2010-04-08,55.64072036743164
2010-04-09,55.77235794067383
2010-04-12,56.066959381103516
2010-04-13,56.248741149902344
2010-04-14,55.853878021240234
2010-04-15,55.91651916503906
2010-04-16,56.323951721191406
2010-04-19,56.186012268066406
2010-04-20,56.38661575317383
2010-04-21,56.850467681884766
2010-04-22,56.681209564208984
2010-04-23,56.48060989379883
2010-04-26,56.5433235168457
2010-04-27,57.33933639526367
2010-04-28,56.850467681884766
2010-04-29,57.0886344909668
2010-04-30,57.746795654296875
2010-05-03,57.671268463134766
2010-05-04,58.70911407470703
2010-05-05,59.05502700805664
2010-05-06,60.87910842895508
2010-05-07,60.11802673339844
2010-05-10,58.87263870239258
2010-05-11,58.72169876098633
2010-05-12,58.275115966796875
2010-05-13,58.65877914428711
2010-05-14,59.677734375
2010-05-17,59.45759963989258
2010-05-18,60.36964416503906
2010-05-19,60.57093811035156
