date,price,log_trend_5y_window,price_straight_line,dev_pct_vs_log_trend,dev_sigma_vs_log_trend,support_q10,resistance_q90,support_q02,resistance_q98,dev_pct_vs_center,dev_pct_vs_support_q10,dev_pct_vs_resistance_q90
2021-06-24,371.4484252929688,391.5963157045241,339.89551843028244,-0.0514506638687521,-0.4470699682472265,332.33083677804234,455.8028449413588,321.99886148522654,480.90942186961064,-0.0514506638687523,0.11770676743143271,-0.18506777784426198
2021-06-25,373.7601318359375,391.8202187273991,340.2845691249618,-0.0460927895709908,-0.3993968145656135,332.52085357841827,456.06345933103654,322.1829707721567,481.1843914466148,-0.04609278957099083,0.12402012629801518,-0.18046463888122777
2021-06-28,375.6833801269531,392.4926962150399,341.4517212089999,-0.0428270799690939,-0.3704704371343258,333.0915561034918,456.84619690984715,322.7359304827332,482.01024385337166,-0.04282707996909396,0.12786821894166533,-0.1776589524699721
2021-06-29,377.81494140625,392.71711176139365,341.84077190367924,-0.0379463229608336,-0.327422055510483,333.2820078603516,457.1074078568732,322.92046120359936,482.2858428473544,-0.03794632296083367,0.13361937487053943,-0.17346572181444664
2021-06-30,374.8591003417969,392.9416556218228,342.2298225983586,-0.0460184228913338,-0.398737002434992,333.47256851181106,457.36876815648066,323.10509743359455,482.56159942057207,-0.04601842289133384,0.12410775499370641,-0.1804007478413011
2021-07-01,373.7789306640625,393.1663278696936,342.618873293038,-0.0493109298313476,-0.4279988809206355,333.66323812013303,457.630277894065,323.28983923304577,482.8375136631239,-0.04931092983134766,0.12022808616838421,-0.1832294567917836
2021-07-02,377.95709228515625,393.39112857841405,343.00792398771733,-0.039233310494396,-0.3387520748526084,333.8540167476157,457.89193715507025,323.4746866623144,483.1135856651603,-0.039233310494396045,0.13210287528420328,-0.17457141824020184
2021-07-06,377.88128662109375,394.29161749142384,344.5641267664348,-0.0416197812541297,-0.3598016376800708,334.6182226963654,458.9400711438938,324.2151338860008,484.2194530729688,-0.041619781254129795,0.1292908185815853,-0.17662171952160022
2021-07-07,383.3952026367188,394.51706160698393,344.9531774611142,-0.0281910722060093,-0.2420311802070289,334.80954735537296,459.2024793053769,324.4005103709871,484.4963152264925,-0.02819107220600936,0.14511430652177948,-0.1650846414926368
2021-07-08,385.7353210449219,394.7426346247246,345.3422281557935,-0.0228181928926066,-0.1953659544818978,335.0009814080796,459.4650375039729,324.58599284868507,484.7733356814881,-0.02281819289260667,0.15144534629001738,-0.1604686111909298
2021-07-09,390.6807861328125,394.9683366183481,345.7312788504729,-0.0108554283673594,-0.0923804106190324,335.19252491703327,459.72774582546833,324.7715813796981,485.0505145284673,-0.010855428367359421,0.1655414637588164,-0.15019097785511715
2021-07-12,386.4269104003906,395.6462171921721,346.898430934511,-0.0233018954590522,-0.1995565475722987,335.76781280739357,460.5167723859547,325.32898389918194,485.8830023272043,-0.023301895459052258,0.15087538370468123,-0.1608841771423476
2021-07-13,385.6500549316406,395.8724358271944,347.2874816291904,-0.0258224113891475,-0.2214268631831242,335.9597947675315,460.78008205789683,325.5149972501831,486.16081564827437,-0.025822411389147648,0.14790537718506602,-0.16304964136192013
2021-07-14,388.3879699707031,396.098783807244,347.67653232386976,-0.0194668960162553,-0.1663885930912259,336.15188649719335,461.04354228240817,325.70111695803666,486.4387878146651,-0.019466896016255397,0.15539428922391574,-0.1575893937306262
2021-07-15,390.1596374511719,396.3252612062768,348.0655830185491,-0.0155569789731264,-0.1327059783338964,336.3440880591424,461.30715314557057,325.88734308355447,486.71691891719973,-0.015556978973126578,0.16000147260672715,-0.1542302459635767
2021-07-16,388.7859497070313,396.55186809829047,348.4546337132285,-0.0195836131815529,-0.1673961353816696,336.5363995161771,461.5709147335143,326.07367568758275,486.9952090467529,-0.019583613181552995,0.1552567575631374,-0.15768966956790387
2021-07-19,392.3670654296875,397.2324664728311,349.62178579726657,-0.0122482461877934,-0.1043067030028727,337.11399388632316,462.36310470808024,326.63331297971735,487.83103450705346,-0.01224824618779341,0.16390026087732212,-0.1513875968165448
2021-07-20,394.3471984863281,397.45959207759415,350.01083649194595,-0.0078307170170355,-0.0665384204554077,337.30674555240773,462.62747005744205,326.8200721069484,488.1099616544702,-0.007830717017035527,0.16910558026494593,-0.14759234154996448
2021-07-21,393.1818542480469,397.6868475459628,350.3998871866253,-0.0113279916741406,-0.0964249489130582,337.4996074281112,462.891986562978,327.0069380174443,488.3890482840603,-0.01132799167414067,0.16498462692818472,-0.15059697367529779
2021-07-22,395.5788269042969,397.914232952189,350.78893788130466,-0.0058691191580794,-0.0498213488997711,337.69257957644794,463.1566543111145,327.19391077226066,488.6682944870107,-0.005869119158079417,0.1714169953051765,-0.145907063577292
2021-07-23,401.1589660644531,398.14174837056754,351.17798857598405,0.0075782499731158,0.0638989125649475,337.8856620604688,463.4214733883277,327.38099043248786,488.94770035456077,0.007578249973115847,0.1872624710327626,-0.1343539540121853
2021-07-26,400.9695739746094,398.8250754421995,352.34514066002214,0.0053770403729809,0.0453882313212156,338.465572157682,464.21683945992856,327.942871457062,489.78687685798405,0.0053770403729809235,0.18466871362564596,-0.13624509089093206
2021-07-27,402.0211181640625,399.0531116529825,352.73419135470147,0.0074376227735344,0.0627175428931763,338.65909661566593,464.4822647191973,328.130379350535,490.06692229736905,0.007437622773534436,0.1870967653950375,-0.13447477180403367
2021-07-28,400.0127258300781,399.2812782480284,353.12324204938085,0.0018319105400061,0.0154907246569116,338.85273172512797,464.7478417406649,328.3179944553951,490.3471278583332,0.0018319105400061986,0.18049137096690782,-0.13929083708732914
2021-07-29,403.6669921875,399.5095753018864,353.51229274406023,0.0104063009815773,0.0876216414447527,339.04647754933495,465.01357061110383,328.5057168329421,490.6274936324285,0.010406300981577354,0.1905948562133699,-0.1319242755496025
2021-07-30,407.8813781738281,399.7380028891498,353.9013434387396,0.0203717815814887,0.1706897317534443,339.24033415159096,465.2794514173377,328.69354654451206,490.9080197112612,0.02037178158148878,0.2023375085804644,-0.12336257934594608
2021-08-02,407.1219787597656,400.4240695979341,355.06849552277765,0.0167270393324678,0.1404031578974116,339.82256926022734,466.07800631977807,329.2576802972365,491.75056069301644,0.016727039332468108,0.19804278934752606,-0.12649390608567457
2021-08-03,412.95941162109375,400.6530200655952,355.45754621745704,0.030715833749322,0.2560597023098513,340.0168696084358,466.3444957384102,329.4459399589515,492.03172890789506,0.030715833749322075,0.21452624423211342,-0.11447563894323765
2021-08-04,412.9309997558594,400.8821014402637,355.8465969121364,0.0300559647644711,0.2506394089986622,340.2112810517531,466.6111375276955,329.6343072618921,492.31305788632204,0.030055964764471144,0.21374869898286564,-0.11504255568406785
2021-08-05,420.666748046875,401.1113137967882,356.23564760681575,0.0487531355447978,0.4028931444496129,340.40580365369993,466.8779317747548,329.82278226760417,492.59454772021707,0.0487531355447981,0.2357801880335324,-0.09897915618375042
2021-08-06,417.2876892089844,401.3406572100604,356.6246983014952,0.0397344044577505,0.3297941827110584,340.6004374778338,467.14487856675913,330.01136503766907,492.8761985015527,0.03973440445775056,0.22515312164313173,-0.10672746645696063
2021-08-09,418.0850830078125,402.0294745399198,357.7918503855332,0.0399363964203536,0.3314383062828656,341.1850069194731,467.9466350848969,330.57776055032093,493.7221174507147,0.039936396420353626,0.22539113539209366,-0.10655392803078567
2021-08-10,420.514892578125,402.2593429299541,358.1809010802126,0.045382537333259,0.375647473582183,341.38008626865303,468.21419292938583,330.7667749943136,494.0044129425877,0.04538253733325903,0.23180850170386313,-0.10187495610252606
2021-08-11,421.7202758789063,402.48934275183626,358.56995177489193,0.0477799809445571,0.3950358124471088,341.57527715835124,468.4819037554218,330.9558975110937,494.28686984255233,0.047779980944557154,0.23463348807706752,-0.09981522765696438
2021-08-12,422.72650146484375,402.71947408071503,358.9590024695713,0.0496798110640133,0.410368426467232,341.77057965234314,468.74976765047495,331.145128162454,494.56948824289674,0.04967981106401331,0.23687212016567027,-0.098183016529938
2021-08-13,425.0614929199219,402.94973699178223,359.3480531642507,0.0548747248061625,0.4521528099338205,341.9659938144407,469.0177847020656,331.33446701022257,494.8522682359621,0.05487472480616251,0.24299345726923605,-0.0937198827333725
2021-08-16,429.8453674316406,403.6413159706769,360.5152052482888,0.0649191508008744,0.5323630286230001,342.5529069480351,469.82275567201646,331.9031333507895,495.7015786956865,0.0649191508008744,0.25482913358212333,-0.08509036175396334
2021-08-17,429.3517761230469,403.8721059632755,360.9042559429681,0.0630884623710266,0.5178005156127767,342.7487684214055,470.09138622596123,332.0929056031797,495.98500598410266,0.06308846237102661,0.2526719734122109,-0.08666317081447616
2021-08-18,423.53326416015625,404.1030279146667,361.2933066376475,0.0480823822225666,0.397478207020114,342.94474188248927,470.3601703747961,332.2827863616494,496.2685953277377,0.048082382222566666,0.2349898174128613,-0.0995554240430836
2021-08-19,431.1742858886719,404.3340819003005,361.6823573323269,0.0663812554762315,0.543975611488959,343.1408273953175,470.6291082063419,332.47277568823904,496.5523468192498,0.06638125547623153,0.25655197943535546,-0.08383421600937513
2021-08-20,435.6637878417969,404.5652679956702,362.0714080270062,0.0768689808697555,0.6268092719405832,343.3370250239582,470.89819980847005,332.66287364502483,496.8362605513505,0.07686898086975558,0.26891000995711467,-0.07482384086625127
2021-08-23,431.8101196289063,405.2596196957738,363.2385601110443,0.0655147925990353,0.5370957622776802,343.9262912459821,471.7063981178124,333.2338199178503,497.6889761190908,0.06551479259903537,0.25553099783252153,-0.08457862485668821
2021-08-24,428.8297729492188,405.4913349858828,363.6276108057237,0.0575559474387994,0.4736383168672893,344.1229379792836,471.9761056819862,333.4243530168903,497.97353974171887,0.057555947438799215,0.24615282976293362,-0.09141634971207435
2021-08-25,428.2981872558594,405.7231827638416,364.0166615004031,0.0556413965261579,0.4583019693029541,344.31969714928636,472.24596745685204,333.6149950570389,498.2582660692874,0.05564139652615796,0.2438968516813098,-0.09306120799222717
2021-08-26,426.4757690429688,405.95516310540296,364.4057121950824,0.0505489467866131,0.4173735529970855,344.5165688202786,472.51598353058324,333.80574610058574,498.5431551948265,0.05054894678661315,0.23789625126983438,-0.097436311346777
2021-08-27,427.4534301757813,406.1872760863627,364.7947628897618,0.0523555397754433,0.4319159447421539,344.7135530565849,472.7861539914032,333.99660620985543,498.82820721141906,0.05235553977544338,0.2400250189919706,-0.09588420353030513
2021-08-30,432.7593688964844,406.8844116242413,365.9619149737999,0.0635928940333518,0.5218156018981635,345.3051818011865,473.59759257938657,334.56984155578544,499.68434153914575,0.06359289403335189,0.25326636177052975,-0.08622979576497047
2021-08-31,432.3416442871094,407.1170559216206,366.35096566847926,0.0619590557521252,0.5088039514101421,345.5026169427317,473.86838147180526,334.7611385519086,499.9700460518469,0.061959055752125236,0.25134115658166345,-0.087633483913226
2021-09-01,433.3193359375,407.3498332380283,366.74001636315865,0.0637523341866617,0.5230842894844991,345.7001649717665,474.13932519318723,334.95254492591397,500.2559139218155,0.06375233418666171,0.25345423532814726,-0.08609281510040367
2021-09-02,437.543212890625,407.58274364952064,367.129067057838,0.0735076980267528,0.6003495161933484,345.89782595283657,474.41042383205894,335.14406074034054,500.5419452424541,0.07350769802675283,0.2649493002314629,-0.07771163762304878
2021-09-03,439.0428771972656,407.8157872321975,367.51811775251736,0.076571557410769,0.6244713107466989,346.0955999505245,474.6816774769977,335.3356860577631,500.8281401072192,0.07657155741076882,0.26855954614860233,-0.07507936786007308
2021-09-07,436.2428588867188,408.7492947982683,369.0743205312348,0.0672626581582716,0.5509683519747225,346.88782740039926,475.768243890739,336.10328361016053,501.9745568785372,0.0672626581582716,0.25759056509982536,-0.08307697184828766
2021-09-08,442.0328674316406,408.9830053798879,369.46337122591416,0.0808098664663439,0.6577266364530724,347.08616745120844,476.04027389644386,336.2954573824371,502.2615708676482,0.0808098664663437,0.2735536846013298,-0.07143808692161435
2021-09-09,442.2607116699219,409.21684959020513,369.8524219205936,0.0807490261283407,0.6572501840677787,347.2846209069071,476.3124594407432,336.4877410339102,502.5487489627456,0.08074902612834078,0.2734819944372775,-0.07149035700389361
2021-09-10,441.5202026367188,409.450827505625,370.2414726152729,0.0783228973463321,0.6382288101556576,347.48318783233685,476.5848006125695,336.6801346274054,502.8360912576607,0.07832289734633213,0.2706232073873902,-0.07357472989231095
2021-09-13,436.2998962402344,410.1535642472041,371.408624699311,0.0637476649532944,0.5230471384448556,348.07957007598355,477.4027587832951,337.2579756888189,503.6991042804245,0.06374766495329443,0.25344873341745644,-0.0860968266036316
2021-09-14,435.11328125,410.3880777479573,371.7976753939904,0.0602483474610777,0.4951586482501637,348.2785915294946,477.6757233555694,337.45080967937776,503.9871043139921,0.06024834746107777,0.24932537294113777,-0.0891032138007295
2021-09-15,437.3153381347656,410.62272533649326,372.1867260886697,0.0650052010063459,0.5330469130160663,348.47772677750066,477.94884400079536,337.64375392662606,504.27526901733694,0.06500520100634599,0.25493052935915994,-0.08501643298453532
2021-09-16,439.7642211914063,410.8575070894794,372.5757767833491,0.0703570303648641,0.5754723739869492,348.67697588506627,478.22212080821083,337.8368084936054,504.5635984846123,0.07035703036486418,0.2612367652757346,-0.08041848744221503
2021-09-17,436.1573791503906,411.09242308362695,372.9648274780285,0.0609715836617714,0.5009301579996212,348.87633891729286,478.4955538671048,338.02997344339326,504.8520928100254,0.06097158366177147,0.2501775858574038,-0.08848185604765924
2021-09-20,428.21282958984375,411.7979772808079,374.1319795620665,0.0398614204407383,0.3308280728595387,349.4751122135113,479.31679144631136,338.6101312209241,505.7185658779692,0.03986142044073815,0.22530278873829435,-0.10661834254181723
2021-09-21,429.1334533691406,412.03343100759054,374.5210302567459,0.0415015410757655,0.3441670651184305,349.6749315961411,479.5908504050288,338.80373833344265,506.00772057908114,0.041501541075765536,0.22723539663052117,-0.10520925700161998
2021-09-22,429.34228515625,412.26901935974905,374.9100809514253,0.041412924558376,0.3434468898513907,349.874865229498,479.86506606243535,338.99745614469873,506.2970406101747,0.041412924558376085,0.22713097688405215,-0.10528539058021746
2021-09-23,429.7694091796875,412.50474241425815,375.2991316461046,0.0418532564362406,0.3470248074141347,350.07491317890725,480.13943850812655,339.1912847179865,506.58652606578056,0.041853256436240605,0.22764983436574338,-0.10490708591851383
2021-09-24,443.9786987304688,412.74060024813656,375.688182340784,0.0756845787973174,0.6174951869623121,350.27507550973115,480.4139678317492,339.3852241166363,506.87617704048347,0.07568457879731749,0.267514390181423,-0.07584140250068816
2021-09-27,437.1540832519531,413.4489831968362,376.8553344248221,0.057335006297092,0.4718699043685354,350.8762494448768,481.2384979674435,339.9677078986056,507.7461240258338,0.057335006297092095,0.24589248757525461,-0.09160616804699762
2021-09-28,424.6153564453125,413.6853809192607,377.2443851195015,0.026420985681834,0.2207185896510907,351.07686995573226,481.513655700286,340.1620912327324,508.03643802385477,0.02642098568183404,0.20946548400882348,-0.11816549454287828
2021-09-29,428.8297729492188,413.9219138068094,377.63343581418087,0.0360161147432445,0.2994717881622028,351.2776051753759,481.78897076006365,340.3565857094168,508.3269180147085,0.03601611474324451,0.2207717390214068,-0.10992198042079948
2021-09-30,426.5137634277344,414.1585819367657,378.0224865088602,0.0298320064579877,0.2487989822577481,351.4784551693948,482.0644432367313,340.5511913922069,508.6175640933047,0.02983200645798778,0.21348480157105598,-0.11523496617176798
2021-10-01,425.5455322265625,414.3953853864571,378.4115372035396,0.0269070246274749,0.2247254822935582,351.6794200034135,482.34007322029504,340.74590834468694,508.90837635460736,0.026907024627474962,0.2100381996263303,-0.11774792132561052
2021-10-04,417.7717895507813,415.106608427881,379.5786892875777,0.0064204738464512,0.0541678468181968,352.28300420227646,483.1679091131982,341.33072745665567,509.7818111852087,0.00642047384645128,0.185898225481528,-0.13534864035660876
2021-10-05,423.5617980957031,415.343953930673,379.96773998225706,0.0197856357056824,0.1658263651659217,352.4844290532904,483.44417002543895,341.52589012446623,510.0732891280635,0.01978563570568248,0.2016468336865651,-0.12386615796108325
2021-10-06,426.5042419433594,415.5814351405013,380.3567906769364,0.0262831923643682,0.2195822798558559,352.6859690729898,483.7205888953793,341.7211643804338,510.36493372925935,0.02628319236436827,0.20930311762726395,-0.11828387764655368
2021-10-07,429.8548278808594,415.8190521349597,380.74584137161577,0.0337545277779725,0.2809754310233692,352.8876243272252,483.99716581333547,341.9165502883617,510.65674508408733,0.0337545277779725,0.21810683698633793,-0.11186498962549152
2021-10-08,428.8866882324219,416.0568049916855,381.1348920662952,0.0308368546958215,0.2570534155279302,353.089394881884,484.27390086967426,342.11204791208894,510.9487232878918,0.030836854695821536,0.21466884717932033,-0.11437166557558909
