date,price,log_trend_5y_window,price_straight_line,dev_pct_vs_log_trend,dev_sigma_vs_log_trend,support_q10,resistance_q90,support_q02,resistance_q98,dev_pct_vs_center,dev_pct_vs_support_q10,dev_pct_vs_resistance_q90
2021-06-23,337.4779663085937,275.1029626304923,248.56378190575091,0.2267333040752495,1.52864423339963,228.01847813354632,338.7712695833584,210.54319759311227,357.9550789130174,0.2267333040752495,0.4800465693439937,-0.0038176297427915395
2021-06-24,339.56451416015625,275.2259440817893,248.76179243127137,0.2337663707286523,1.571407828487818,228.12041103566872,338.92271318103076,210.6373183824819,358.11509840056823,0.23376637072865258,0.4885319232002532,0.0018936499507564708
2021-06-25,339.147216796875,275.3489805104566,248.9598029567918,0.2316995551178211,1.558866185475421,228.2223895056621,339.0742244797317,210.73148124741206,358.27518942289555,0.23169955511782114,0.4860383222324507,0.00021526943622829364
2021-06-28,343.2718200683594,275.7184199065025,249.55383453335307,0.2450086584159467,1.6392613144783024,228.52859852661732,339.52916488471993,211.0142224836991,358.7558920183918,0.24500865841594677,0.5020956776592564,0.011023074217822115
2021-06-29,344.5139465332031,275.8416764905291,249.7518450588735,0.2489553823641723,1.6629367801982993,228.63075947189014,339.68094729031793,211.10855383904774,358.9162694997534,0.24895538236417236,0.5068573770606779,0.01422805512478309
2021-06-30,343.970458984375,275.96498817492045,249.94985558439396,0.2464278938397406,1.647783603572998,228.73296608697763,339.83279754840413,211.2029273640876,359.0767186759278,0.24642789383974062,0.5038079769121577,0.012175580067081526
2021-07-01,344.1064147949219,276.0883549843087,250.1478661099144,0.2463633781818828,1.647396407611092,228.83521839229607,339.98471568931143,211.29734307767023,359.2372395789656,0.2463633781818828,0.5037301391476134,0.012123189412364566
2021-07-02,348.056396484375,276.2117769433364,250.3458766354348,0.2601070104109904,1.7294305994797934,228.9375164082704,340.13670174338546,211.3918009986553,359.3978322409309,0.2601070104109904,0.5203117511927435,0.023283858226403664
2021-07-06,349.5605773925781,276.7060167690891,251.1379187375165,0.2632922893190503,1.748315440056286,229.3471659875535,340.7453256987508,211.77005513411368,360.0409211198641,0.26329228931905035,0.5241547715987409,0.025870499252631962
2021-07-07,350.298095703125,276.8297148463453,251.3359292630369,0.2653919608939321,1.7607379247320007,229.44969286350684,340.8976517743278,211.86472437530475,360.20187305793945,0.26539196089393213,0.5266880130953475,0.027575560816770484
2021-07-08,348.1825256347656,276.95346822133075,251.5339397885573,0.2571878152344036,1.7120813437368947,229.5522655728599,341.05004594543436,211.95943593723499,360.36289694763184,0.2571878152344036,0.5167897592552946,0.020913293442195835
2021-07-09,350.3563537597656,277.07727691876505,251.73195031407772,0.26447162198178,1.7552953762703205,229.65488413610157,341.2025082425112,212.05418983882296,360.5239928211057,0.26447162198178,0.5255776295710397,0.02682818940694376
2021-07-12,351.7248229980469,277.4490351931307,252.32598189063904,0.2677096633376763,1.7744264540695702,229.96301515418978,341.66030419418234,212.3387057708516,361.0077126660856,0.2677096633376763,0.5294843075623097,0.02945767676348021
2021-07-13,351.7248229980469,277.57306542778457,252.52399241615947,0.2671432022987625,1.7710832037069193,230.06581733806266,341.8130392998265,212.43362922043042,361.1690967966257,0.26714320229876254,0.5288008756260232,0.028997675801144762
2021-07-14,352.35552978515625,277.6971511086545,252.72200294167988,0.2688481980403543,1.781141564094234,230.16866547840831,341.9658426838522,212.52859510438918,361.33055307198913,0.2688481980403543,0.5308579430339968,0.030382236482341618
2021-07-15,349.8808288574219,277.82129226052666,252.9200134672003,0.2593737003041561,1.7250762001963675,230.27155959577067,342.1187143767818,212.62360344169727,361.4920815244269,0.2593737003041561,0.5194270168301238,0.022688365629982776
2021-07-16,347.0469970703125,277.9454889081989,253.11802399272077,0.2486153253774763,1.660899806050412,230.3744997107034,342.2716544091523,212.71865425133316,361.6536821862052,0.24861532537747633,0.5064471002915798,0.013951908081327069
2021-07-19,344.20343017578125,278.3184120741593,253.71205556928203,0.2367253305687391,1.589326569139695,230.68359624659658,342.7308848484811,213.0040617041177,362.1389177504588,0.23672533056873912,0.4921018909720569,0.0042965060705024705
2021-07-20,348.2018127441406,278.44283095323044,253.91006609480243,0.2505325116545287,1.6723766916839529,230.78672055752952,342.8840985442553,213.09928259301728,362.30080757254694,0.2505325116545287,0.5087601743417571,0.01550878043765258
2021-07-21,350.8901672363281,278.56730545225605,254.1080766203229,0.2596243721662001,1.7265649761924295,230.8898909689379,343.0373807323585,213.19454604926315,362.4627697655213,0.25962437216620016,0.5197294509681851,0.022891926492688786
2021-07-22,353.2095642089844,278.69183559610053,254.3060871458433,0.2673839671459916,1.7725043792758617,230.99310750143053,343.1907314434094,213.28985209188457,362.62480436173456,0.26738396714599166,0.5290913570085505,0.029193191562712828
2021-07-23,357.3341979980469,278.8164214096396,254.50409767136367,0.2816110191481453,1.8560073741866776,231.0963701756256,343.3441507080408,213.3852007399196,362.7869113935542,0.2816110191481451,0.5462562121875161,0.04074642675914508
2021-07-26,357.6156616210937,279.19051311734194,255.098129247925,0.2809019104126586,1.8518673928262517,231.40643525474013,343.8048201299443,213.6715025070093,363.27366742653504,0.28090191041265866,0.545400676638133,0.040170587154448434
2021-07-27,353.6753845214844,279.31532185863364,255.29613977344545,0.2662226410210524,1.7656468661450344,231.50988270210667,343.95851391549354,213.76702176724507,363.4360645247375,0.2662226410210524,0.527690223818968,0.028250123816903505
2021-07-28,355.0341491699219,279.4401863941632,255.49415029896585,0.2705192969959227,1.790986848785512,231.61337639440308,344.11227640799024,213.86258372821052,363.59853422059814,0.2705192969959227,0.5328741141675324,0.03173927090291406
2021-07-29,355.6650085449219,279.5651067488731,255.69216082448628,0.2722081545906498,1.8009236107843265,231.7169163523028,344.26610763814944,213.95818840899477,363.76107654657113,0.27220815459064984,0.5349117109955328,0.03311072642315871
2021-07-30,353.8112487792969,279.690082947716,255.8901713500067,0.265011776786654,1.7584901346755657,231.82050259648784,344.4200076366986,214.0538358286947,363.92369153512414,0.265011776786654,0.526229323189541,0.027266828100487084
2021-08-02,353.8403625488281,280.0653468587452,256.484202926568,0.2634207213336266,1.7490758871128982,232.13153925372026,344.8821205501787,214.34103471239231,364.41197280116813,0.2634207213336264,0.5243097240745036,0.025974793892935555
2021-08-03,355.9851989746094,280.19054668387736,256.6822134520884,0.2705110974934022,1.7909385730111909,232.23531085005732,345.0362959298477,214.43685327890054,364.5748787650173,0.2705110974934022,0.5328642215156125,0.03173261240605196
2021-08-04,356.4994812011719,280.3158024780768,256.8802239776088,0.2717780376618381,1.798394176533143,232.3391288362312,345.1905402317552,214.53271467993986,364.7378575540069,0.2717780376618377,0.534392777432068,0.03276144520595503
2021-08-05,358.76080322265625,280.4411142663639,257.07823450312924,0.2792732055753566,1.8423498601318824,232.44299323297997,345.34485348671205,214.62861893465887,364.9009092006927,0.2792732055753566,0.5434356537607767,0.038847979347288675
2021-08-06,357.1885681152344,280.56648207376975,257.27624502864967,0.273097789426316,1.8061526682057352,232.5469040610506,345.4992357255424,214.7245660622146,365.06403373764425,0.273097789426316,0.5359850502308194,0.03383316424751159
2021-08-09,357.8484802246094,280.9429218611839,257.87027660521096,0.2737408647064085,1.8099302336477692,232.8589153408069,345.96279665372936,215.01266487360363,365.55384501601577,0.27374086470640857,0.5367609168017924,0.034355380653187106
2021-08-10,356.0141906738281,281.06851399560423,258.0682871307314,0.2666455790896449,1.7681450004968295,232.96301210182412,346.1174551365768,215.10878368425023,365.7172614400245,0.2666455790896449,0.5282004961294906,0.028593575361133272
2021-08-11,355.4028625488281,281.1941622744691,258.2662976562518,0.2639055507913608,1.7519458699341128,233.06715539803915,346.2721827576282,215.20494546364847,365.8807509173689,0.2639055507913608,0.524894667984686,0.02636850502539767
2021-08-12,356.6839599609375,281.3198667228767,258.46430818177225,0.2678946713432812,1.7755180468163718,233.1713452502547,346.42697954779044,215.3011502310067,366.044313480706,0.26789467134328127,0.5297075186409421,0.029607914564090843
2021-08-13,357.9359130859375,281.44562736593724,258.6623187072927,0.2717764224510304,1.7983846761794129,233.27558167928316,346.58184553798503,215.39739800554227,366.20794916270825,0.2717764224510304,0.5343908286896588,0.032760133556124504
2021-08-16,358.0910949707031,281.8232467143041,259.2563502838539,0.2706229849580681,1.7915972999990826,233.58857063550914,347.04685901818266,215.68639956451486,366.69929524764774,0.27062298495806814,0.5329992130885004,0.03182347186130796
2021-08-17,354.9371337890625,281.94923238730024,259.45436080937435,0.2588689487953712,1.7220775095753271,233.69299358009877,347.20200211799556,215.78281956010449,366.8632237313254,0.25886894879537126,0.5188180370816595,0.022278476575253725
2021-08-18,351.52099609375,282.0752743806671,259.6523713348948,0.2461957073889584,1.6463900239866849,233.79746320570231,347.35721457265413,215.8792826590865,367.02722549724814,0.24619570738895846,0.5035278453148606,0.011987030487385919
2021-08-19,353.2193298339844,282.20137271958225,259.8503818604152,0.251657022182423,1.679100184673688,233.9019795331881,347.51249641316275,215.97578888072988,367.1913005781763,0.25165702218242303,0.5101168897284449,0.01642195167001037
2021-08-20,356.87811279296875,282.3275274292346,260.04839238593564,0.2640570901554058,1.7528426922656115,234.0065425834339,347.6678476705399,216.0723382443124,367.3554490068848,0.2640570901554058,0.5250774993426757,0.02649156424483845
2021-08-23,362.21575927734375,282.70633003466725,260.64242396249693,0.2812438944431366,1.853864280301114,234.32051227964467,348.13431825426926,216.36224537959654,367.84833470765506,0.2812438944431366,0.5458132783743035,0.04044829907515668
2021-08-24,363.3221130371094,282.83271047937814,260.84043448801737,0.2845830753497653,1.8733342122002112,234.42526242989123,348.28994748957746,216.45896750388138,368.01277685552213,0.28458307534976535,0.5498419806430499,0.04315991792436602
2021-08-25,363.7394104003906,282.9591474209379,261.0384450135378,0.2854838365033727,1.8785776586918472,234.5300594074252,348.4456462970526,216.55573286662172,368.17729251526197,0.2854838365033727,0.5509287437159736,0.043891390998468616
2021-08-26,361.42962646484375,283.085640884603,261.23645553905817,0.2767501217491173,1.8275819645744464,234.63490323318035,348.6014147077962,216.652541487147,368.3418817197375,0.2767501217491173,0.5403915678549098,0.036799081173552795
2021-08-27,364.9427490234375,283.2121908956405,261.4344660645786,0.2885841808904106,1.8965971171169336,234.73979392809926,348.7572527529232,216.74939338479476,368.5065445018255,0.2885841808904106,0.55466929111823,0.0464090600059317
2021-08-30,369.0381774902344,283.5921804658338,262.0284976411399,0.3012988471122348,1.970045105876532,235.05474743740942,349.2251850059674,217.0402089339824,369.00097464275916,0.30129884711223487,0.5700094616829732,0.056734145574089734
2021-08-31,368.7374572753906,283.71895691926306,262.2265081666603,0.2996574542614048,1.9606038200855649,235.15982581860058,349.38130190005984,217.1372341336723,369.16593206436477,0.2996574542614048,0.5680291307913716,0.05540123432497701
2021-09-01,369.3488464355469,283.8457900465721,262.42451869218075,0.3012306660420991,1.96965316572614,235.26495117381086,349.5374885843211,217.23430270730395,369.33096322819006,0.30123066604209914,0.5699272016199153,0.05667877838072455
2021-09-02,369.1741027832031,283.9726798730966,262.6225292177012,0.300033872794319,1.9627700314007568,235.3701235240396,349.6937450899504,217.33141467426734,369.4960681672009,0.30003387279431903,0.5684832775536925,0.0557069091648803
2021-09-03,370.3095703125,284.09962642418265,262.8205397432216,0.3034496911291227,1.9823987423128115,235.47534289029494,349.85007144815984,217.42857005396047,369.66124691437705,0.3034496911291227,0.5726044424321006,0.05848076228668653
2021-09-07,370.8336791992188,284.6079803814764,263.6125818453033,0.3029630395541585,1.9796053845976949,235.89669093608455,350.4760760315472,217.81762608830607,370.32270064485994,0.3029630395541585,0.5720173001481186,0.05808557148374138
2021-09-08,369.54290771484375,284.73521093596923,263.8105923708237,0.2978475914520664,1.9501796633939188,236.00214569793133,350.63275212133993,217.91499882292996,370.4882489280851,0.2978475914520664,0.5658455418784059,0.05393151517961958
2021-09-09,368.27154541015625,284.862498367342,264.00860289634414,0.2928045900069822,1.921056929839673,236.10764760205345,350.78949825128285,218.0124150868567,370.6538712176672,0.2928045900069822,0.5597611900774084,0.04983628998594014
2021-09-10,365.4765625,284.9898427010211,264.2066134218646,0.2824196084890522,1.8607253577381184,236.21319666952542,350.94631445268686,218.10987489954567,370.81956754669017,0.28241960848905223,0.5472317705065428,0.04140305069159522
2021-09-13,365.2242431640625,285.372217370328,264.80064499842587,0.2798170982780374,1.845529509503539,236.5301270629261,351.41718379898174,218.4025158249094,371.317101101463,0.27981709827803747,0.5440918571311586,0.03928965344215696
2021-09-14,364.1858520507813,285.4997895677211,264.9986555239463,0.2756081277755047,1.820888147905007,236.63586499473024,351.5742805996166,218.50015002741415,371.4830939193822,0.2756081277755047,0.5390137587930364,0.035871712315404425
2021-09-15,366.89349365234375,285.62741879472145,265.1966660494667,0.2845177651380439,1.8729538901153364,236.7416501953973,351.7314476284752,218.59782787610777,371.6491609423822,0.28451776513804394,0.5497631842539079,0.043106882043381534
2021-09-16,367.1458129882813,285.7551050768237,265.3946765749872,0.284826785122793,1.8747532408527403,236.84748268605864,351.8886849169528,218.695549390502,371.8153022036358,0.284826785122793,0.5501360150613597,0.04335782514555486
2021-09-17,362.7980041503906,285.88284843953386,265.5926871005076,0.269044317036476,1.7822976711244845,236.9533624878547,352.0459924964582,218.79331459011715,371.9815177363305,0.269044317036476,0.5310945594578185,0.030541497085897262
2021-09-20,355.3013916015625,286.26642126653906,266.1867186770688,0.2411563676577557,1.616079839891842,237.27128597159626,352.51833729543716,219.08687249562024,372.48061029515526,0.24115636765775572,0.497447911350283,0.007894778829031335
2021-09-21,355.73858642578125,286.3943932069658,266.38472920258926,0.2421283197702239,1.6219354207744026,237.37735522952386,352.67592635342066,219.18481263149522,372.6471232457833,0.24212831977022398,0.49862056589943915,0.008684063309984724
2021-09-22,359.0613708496094,286.5224223557003,266.5827397281097,0.2531702332317165,1.6881382063998065,237.48347190443002,352.8335858596861,219.2827965503231,372.8137106340114,0.2531702332317165,0.511942570024855,0.017650771467090376
2021-09-23,362.37445068359375,286.6505087383169,266.7807502536301,0.2641681756595284,1.753500037059957,237.58963601751188,352.9913158457264,219.38082427167646,372.9803724931161,0.26416817565952844,0.5252115233548504,0.026581772459150832
2021-09-24,362.7144470214844,286.7786523804015,266.97876077915055,0.2647888676886478,1.7571718988769414,237.69584758997638,353.1491163430491,219.47889581513695,373.14710885638897,0.26478886768864784,0.525960384664204,0.02708581229789475
2021-09-27,359.8191833496094,287.16342711949034,267.57279235571184,0.253011871877008,1.6871928660639497,238.0147672758727,353.6229412179917,219.7733735741047,373.64776530435046,0.253011871877008,0.5117515079749584,0.01752217237455178
2021-09-28,349.63720703125,287.2918000555318,267.77080288123227,0.2170107429577428,1.4691220489741976,238.12116889812285,353.7810240757954,219.87162060198162,373.8148000175052,0.2170107429577428,0.4683163561188375,-0.011712943212176419
2021-09-29,349.0639343261719,287.4202303791413,267.9688134067527,0.2144723907072068,1.4535037982437955,238.22761808593103,353.9391776026283,219.96991155000381,373.98190940150783,0.2144723907072068,0.4652538489481983,-0.013774240279017524
2021-09-30,347.7814636230469,287.5487181159735,268.1668239322731,0.2094697062178536,1.4226269407367322,238.33411486056102,354.09740183008245,220.06824643780539,374.1490934897392,0.20946970621785366,0.45921813931890854,-0.01783672564213379
2021-10-01,349.9383239746094,287.67726329169375,268.3648344577935,0.2164267692569965,1.4655317988699166,238.4406592432855,354.2556967897629,220.16662528502874,374.31635231559426,0.21642676925699655,0.4676117952582941,-0.01218716552557153
