date,price,log_trend_5y_window,price_straight_line,dev_pct_vs_log_trend,dev_sigma_vs_log_trend
2021-06-24,42.81494522094727,34.46733576171735,24.670299247488696,0.24218899647304792,1.7090367740472079
2021-06-25,43.32154846191406,34.4905210603805,24.71841283399748,0.25604215680225906,1.79643292720776
2021-06-28,43.18708038330078,34.5601705753,24.86275359352383,0.2496200008389542,1.7560376204790091
2021-06-29,42.9369010925293,34.58341832157715,24.910867180032614,0.24154589616551214,1.7049559759002197
2021-06-30,44.10023498535156,34.60668170602096,24.958980766541398,0.2743271764677424,1.9103242666667686
2021-07-01,43.56859588623047,34.62996073915083,25.007094353050185,0.2581185469544607,1.8094492302137979
2021-07-02,43.81565856933594,34.65325543149321,25.05520793955897,0.2644023778936466,1.8487103098412758
2021-07-06,43.762489318847656,34.7465910037653,25.247662285594103,0.25947576595658983,1.8179456478072713
2021-07-07,43.69057083129883,34.76996415031537,25.295775872102887,0.2565607097671554,1.7996856039314522
2021-07-08,43.65303039550781,34.79335301938565,25.34388945861167,0.25463706734978553,1.7876126057143995
2021-07-09,43.87507629394531,34.816757621552306,25.392003045120454,0.2601712304992385,1.8222958248147991
2021-07-12,43.7968864440918,34.887065932498516,25.536343804646805,0.25539036526695913,1.7923425925992227
2021-07-13,43.9626350402832,34.91053357295436,25.58445739115559,0.2592942742743305,1.816810010025083
2021-07-14,44.26597213745117,34.93401699949404,25.632570977664376,0.26713089245053867,1.8656972215206096
2021-07-15,44.30038070678711,34.957516222736494,25.68068456417316,0.26726339550331035,1.8665212141527112
2021-07-16,44.26910018920898,34.98103125330774,25.728798150681943,0.26551729903683086,1.855655898695072
2021-07-19,44.1659049987793,35.051671295361935,25.873138910208294,0.2600227996724187,1.8213675816636687
2021-07-20,44.36605072021485,35.07524966165181,25.921252496717077,0.26488196515164897,1.8516987296770449
2021-07-21,44.14714813232422,35.098843888507986,25.96936608322586,0.25779493685200316,1.8074220236882605
2021-07-22,44.17841720581055,35.122453986599496,26.017479669734644,0.2578397062650073,1.8077025059870955
2021-07-23,44.54116439819336,35.14607996660247,26.065593256243428,0.26731528638524016,1.8668438828971397
2021-07-26,44.60372543334961,35.21705330494984,26.209934015769782,0.26653769260929194,1.8620072513762087
2021-07-27,44.60685348510742,35.24074291950423,26.258047602278566,0.2657750600490165,1.857260793409236
2021-07-28,44.42546844482422,35.26444846945879,26.30616118878735,0.2597806111528851,1.819852770422918
2021-07-29,44.48175811767578,35.28816996553288,26.354274775296133,0.2605289013605008,1.8245321451048777
2021-07-30,44.57870101928711,35.31190741845305,26.402388361804917,0.2624268774558318,1.8363885441189745
2021-08-02,44.47550582885742,35.383215625663695,26.546729121331268,0.2569661926543223,1.8022281019370139
2021-08-03,44.975852966308594,35.407017013378024,26.59484270784005,0.27025253071488975,1.8850867979218222
2021-08-04,44.66938400268555,35.43083441167947,26.642956294348835,0.2607488574404182,1.8259070951014005
2021-08-05,45.49810409545898,35.45466783133797,26.69106988085762,0.2832754296810456,1.9654657692361994
2021-08-06,45.416805267333984,35.47851728313069,26.739183467366402,0.2801212887475639,1.9460731212331468
2021-08-09,45.52625274658203,35.55016193919451,26.883524226892757,0.28062012275642423,1.9491432879561452
2021-08-10,46.49569320678711,35.574075627440735,26.93163781340154,0.30701057966273004,2.1098860020377423
2021-08-11,46.91162109375,35.59800540181581,26.979751399910324,0.3178160002008734,2.1747666437795687
2021-08-12,46.78608322143555,35.62195127314048,27.027864986419107,0.3134059631571333,2.1483512685993524
2021-08-13,46.933589935302734,35.64591325224272,27.07597857292789,0.3166611724374835,2.1678579740898734
2021-08-16,47.31651306152344,35.71789594460433,27.220319332454242,0.32472845362749414,2.2159937195782415
2021-08-17,47.30082321166992,35.74192246324274,27.268432918963025,0.3233989654673568,2.208081155185947
