date,price,trend_5y,cagr_5y,dev_pct_5y,dev_sigma_5y,trend_10y,cagr_10y,dev_pct_10y,dev_sigma_10y
2010-06-23,12.233909606933594,,,,,,,,
2010-06-24,12.046100616455078,,,,,,,,
2010-06-25,11.749944686889648,,,,,,,,
2010-06-28,11.935345649719238,,,,,,,,
2010-06-29,11.774023056030273,,,,,,,,
2010-06-30,11.574176788330078,,,,,,,,
2010-07-01,11.639187812805176,,,,,,,,
2010-07-02,11.557323455810547,,,,,,,,
2010-07-06,11.69456672668457,,,,,,,,
2010-07-07,11.778840065002441,,,,,,,,
2010-07-08,11.84144401550293,,,,,,,,
2010-07-09,11.901634216308594,,,,,,,,
2010-07-12,12.067770004272461,,,,,,,,
2010-07-13,12.168900489807129,,,,,,,,
2010-07-14,12.123147964477539,,,,,,,,
2010-07-15,12.137598991394043,,,,,,,,
2010-07-16,11.95942211151123,,,,,,,,
2010-07-19,11.923303604125977,,,,,,,,
2010-07-20,12.250761985778809,,,,,,,,
2010-07-21,12.123147964477539,,,,,,,,
2010-07-22,12.245942115783691,,,,,,,,
2010-07-23,12.440977096557617,,,,,,,,
2010-07-26,12.310956954956055,,,,,,,,
2010-07-27,12.270023345947266,,,,,,,,
2010-07-28,12.310956954956055,,,,,,,,
2010-07-29,12.29410171508789,,,,,,,,
2010-07-30,12.32540512084961,,,,,,,,
2010-08-02,12.378376007080078,,,,,,,,
2010-08-03,12.349478721618652,,,,,,,,
2010-08-04,12.424124717712402,,,,,,,,
2010-08-05,12.428939819335938,,,,,,,,
2010-08-06,12.469869613647461,,,,,,,,
2010-08-09,12.534880638122559,,,,,,,,
2010-08-10,12.573410034179688,,,,,,,,
2010-08-11,12.35616397857666,,,,,,,,
2010-08-12,12.213278770446777,,,,,,,,
2010-08-13,12.206008911132812,,,,,,,,
2010-08-16,12.208439826965332,,,,,,,,
2010-08-17,12.35616397857666,,,,,,,,
2010-08-18,12.317414283752441,,,,,,,,
2010-08-19,12.123675346374512,,,,,,,,
2010-08-20,12.162425994873047,,,,,,,,
2010-08-23,12.385231018066406,,,,,,,,
2010-08-24,12.423978805541992,,,,,,,,
2010-08-25,12.484525680541992,,,,,,,,
2010-08-26,12.344059944152832,,,,,,,,
2010-08-27,12.351324081420898,,,,,,,,
2010-08-30,12.242341041564941,,,,,,,,
2010-08-31,12.143044471740723,,,,,,,,
2010-09-01,12.399762153625488,,,,,,,,
2010-09-02,12.535382270812988,,,,,,,,
2010-09-03,12.603191375732422,,,,,,,,
2010-09-07,12.559602737426758,,,,,,,,
2010-09-08,12.552336692810059,,,,,,,,
2010-09-09,12.571710586547852,,,,,,,,
2010-09-10,12.5862398147583,,,,,,,,
2010-09-13,12.644367218017578,,,,,,,,
2010-09-14,12.753351211547852,,,,,,,,
2010-09-15,12.80178165435791,,,,,,,,
2010-09-16,12.872015953063965,,,,,,,,
2010-09-17,12.838113784790039,,,,,,,,
2010-09-20,12.96646785736084,,,,,,,,
2010-09-21,12.973735809326172,,,,,,,,
2010-09-22,13.034279823303223,,,,,,,,
2010-09-23,12.993112564086914,,,,,,,,
2010-09-24,13.097247123718262,,,,,,,,
2010-09-27,12.951935768127441,,,,,,,,
2010-09-28,13.034279823303223,,,,,,,,
2010-09-29,12.920451164245605,,,,,,,,
2010-09-30,12.961624145507812,,,,,,,,
2010-10-01,12.922874450683594,,,,,,,,
2010-10-04,12.973735809326172,,,,,,,,
2010-10-05,13.07786750793457,,,,,,,,
2010-10-06,13.213494300842285,,,,,,,,
2010-10-07,13.165061950683594,,,,,,,,
2010-10-08,13.177165985107422,,,,,,,,
2010-10-11,13.225607872009277,,,,,,,,
2010-10-12,13.058497428894043,,,,,,,,
2010-10-13,13.034279823303223,,,,,,,,
2010-10-14,12.896234512329102,,,,,,,,
2010-10-15,12.920451164245605,,,,,,,,
2010-10-18,13.019750595092773,,,,,,,,
2010-10-19,12.913187980651855,,,,,,,,
2010-10-20,12.949517250061035,,,,,,,,
2010-10-21,13.085136413574219,,,,,,,,
2010-10-22,13.092401504516602,,,,,,,,
2010-10-25,13.065762519836426,,,,,,,,
2010-10-26,13.213494300842285,,,,,,,,
2010-10-27,13.04638957977295,,,,,,,,
2010-10-28,13.097247123718262,,,,,,,,
2010-10-29,13.11904239654541,,,,,,,,
2010-11-01,13.152948379516602,,,,,,,,
2010-11-02,13.269197463989258,,,,,,,,
2010-11-03,13.298255920410156,,,,,,,,
2010-11-04,13.407238006591797,,,,,,,,
2010-11-05,13.36849308013916,,,,,,,,
2010-11-08,13.298255920410156,,,,,,,,
2010-11-09,13.33216667175293,,,,,,,,
2010-11-10,13.201385498046875,,,,,,,,
2010-11-11,13.160209655761719,,,,,,,,
2010-11-12,13.109357833862305,,,,,,,,
2010-11-15,13.065762519836426,,,,,,,,
2010-11-16,13.140840530395508,,,,,,,,
2010-11-17,13.022170066833496,,,,,,,,
2010-11-18,13.073031425476074,,,,,,,,
2010-11-19,13.172324180603027,,,,,,,,
2010-11-22,13.169898986816406,,,,,,,,
2010-11-23,12.99794864654541,,,,,,,,
2010-11-24,13.080292701721191,,,,,,,,
2010-11-26,13.014906883239746,,,,,,,,
2010-11-29,13.041539192199707,,,,,,,,
2010-11-30,13.099665641784668,,,,,,,,
2010-12-01,13.247403144836426,,,,,,,,
2010-12-02,13.25950813293457,,,,,,,,
2010-12-03,13.228026390075684,,,,,,,,
2010-12-06,13.196539878845215,,,,,,,,
2010-12-07,13.341851234436035,,,,,,,,
2010-12-08,13.269521713256836,,,,,,,,
2010-12-09,13.232995986938477,,,,,,,,
2010-12-10,13.218384742736816,,,,,,,,
2010-12-13,13.20134162902832,,,,,,,,
2010-12-14,13.259783744812012,,,,,,,,
2010-12-15,13.206215858459473,,,,,,,,
2010-12-16,13.303624153137207,,,,,,,,
2010-12-17,13.250041961669922,,,,,,,,
2010-12-20,13.094188690185547,,,,,,,,
2010-12-21,13.064970016479492,,,,,,,,
2010-12-22,12.982169151306152,,,,,,,,
2010-12-23,13.052796363830566,,,,,,,,
2010-12-27,13.045486450195312,,,,,,,,
2010-12-28,13.086886405944824,,,,,,,,
2010-12-29,13.169681549072266,,,,,,,,
2010-12-30,13.16724681854248,,,,,,,,
2010-12-31,13.133153915405273,,,,,,,,
2011-01-03,13.286572456359863,,,,,,,,
2011-01-04,13.337706565856934,,,,,,,,
2011-01-05,13.250041961669922,,,,,,,,
2011-01-06,13.140458106994629,,,,,,,,
2011-01-07,13.169681549072266,,,,,,,,
2011-01-10,13.084452629089355,,,,,,,,
2011-01-11,13.220820426940918,,,,,,,,
2011-01-12,13.35719108581543,,,,,,,,
2011-01-13,13.342581748962402,,,,,,,,
2011-01-14,13.347452163696289,,,,,,,,
2011-01-18,13.427815437316895,,,,,,,,
2011-01-19,13.401028633117676,,,,,,,,
2011-01-20,13.634808540344238,,,,,,,,
2011-01-21,13.571499824523926,,,,,,,,
2011-01-24,13.64942455291748,,,,,,,,
2011-01-25,13.944085121154785,,,,,,,,
2011-01-26,13.958694458007812,,,,,,,,
2011-01-27,14.019577026367188,,,,,,,,
2011-01-28,13.807709693908691,,,,,,,,
2011-01-31,13.654289245605469,,,,,,,,
2011-02-01,13.71760368347168,,,,,,,,
2011-02-02,13.603145599365234,,,,,,,,
2011-02-03,13.61776351928711,,,,,,,,
2011-02-04,13.644547462463379,,,,,,,,
2011-02-07,13.654289245605469,,,,,,,,
2011-02-08,13.72978401184082,,,,,,,,
2011-02-09,13.815011978149414,,,,,,,,
2011-02-10,13.537402153015137,,,,,,,,
2011-02-11,13.561753273010254,,,,,,,,
2011-02-14,13.345015525817871,,,,,,,,
2011-02-15,13.381551742553711,,,,,,,,
2011-02-16,13.284138679504395,,,,,,,,
2011-02-17,13.332839965820312,,,,,,,,
2011-02-18,13.486255645751953,,,,,,,,
2011-02-22,13.069830894470215,,,,,,,,
2011-02-23,12.913982391357422,,,,,,,,
2011-02-24,12.685070037841797,,,,,,,,
2011-02-25,12.602272033691406,,,,,,,,
2011-02-28,12.658286094665527,,,,,,,,
2011-03-01,12.680201530456543,,,,,,,,
2011-03-02,12.655847549438477,,,,,,,,
2011-03-03,12.665587425231934,,,,,,,,
2011-03-04,12.680201530456543,,,,,,,,
2011-03-07,12.668022155761719,,,,,,,,
2011-03-08,12.770304679870605,,,,,,,,
2011-03-09,12.916217803955078,,,,,,,,
2011-03-10,12.911312103271484,,,,,,,,
2011-03-11,12.89659595489502,,,,,,,,
2011-03-14,12.83038330078125,,,,,,,,
2011-03-15,12.766624450683594,,,,,,,,
2011-03-16,12.599869728088379,,,,,,,,
2011-03-17,12.597418785095215,,,,,,,,
2011-03-18,12.634201049804688,,,,,,,,
2011-03-21,12.732294082641602,,,,,,,,
2011-03-22,12.751910209655762,,,,,,,,
2011-03-23,12.663628578186035,,,,,,,,
2011-03-24,12.89659595489502,,,,,,,,
2011-03-25,12.837748527526855,,,,,,,,
2011-03-28,12.798507690429688,,,,,,,,
2011-03-29,12.81567096710205,,,,,,,,
2011-03-30,12.840193748474121,,,,,,,,
2011-03-31,12.764175415039062,,,,,,,,
2011-04-01,12.783790588378906,,,,,,,,
2011-04-04,12.911312103271484,,,,,,,,
2011-04-05,12.93338394165039,,,,,,,,
2011-04-06,12.992239952087402,,,,,,,,
2011-04-07,12.99714469909668,,,,,,,,
2011-04-08,12.884342193603516,,,,,,,,
2011-04-11,12.953001976013184,,,,,,,,
2011-04-12,13.124658584594727,,,,,,,,
2011-04-13,13.151637077331543,,,,,,,,
2011-04-14,13.119756698608398,,,,,,,,
2011-04-15,13.1320161819458,,,,,,,,
2011-04-18,13.073160171508789,,,,,,,,
2011-04-19,13.082969665527344,,,,,,,,
2011-04-20,13.166348457336426,,,,,,,,
2011-04-21,13.139374732971191,,,,,,,,
2011-04-25,13.087878227233887,,,,,,,,
2011-04-26,13.220295906066895,,,,,,,,
2011-04-27,13.345365524291992,,,,,,,,
2011-04-28,13.411579132080078,,,,,,,,
2011-04-29,13.482695579528809,,,,,,,,
2011-05-02,13.497407913208008,,,,,,,,
2011-05-03,13.600404739379883,,,,,,,,
2011-05-04,13.578338623046875,,,,,,,,
2011-05-05,13.504762649536133,,,,,,,,
2011-05-06,13.49250316619873,,,,,,,,
2011-05-09,13.512125968933105,,,,,,,,
2011-05-10,13.617573738098145,,,,,,,,
2011-05-11,13.618806838989258,,,,,,,,
2011-05-12,13.75457763671875,,,,,,,,
2011-05-13,13.75457763671875,,,,,,,,
2011-05-16,13.838502883911133,,,,,,,,
2011-05-17,13.71014404296875,,,,,,,,
2011-05-18,13.621273040771484,,,,,,,,
2011-05-19,13.695329666137695,,,,,,,,
2011-05-20,13.648430824279785,,,,,,,,
2011-05-23,13.631147384643555,,,,,,,,
