month,end_month,horizon_months,gold_start,gold_end,spy_start,spy_end,qqq_start,qqq_end,gold_total_return,spy_total_return,qqq_total_return,gold_cagr,spy_cagr,qqq_cagr,gold_minus_spy_cagr,gold_minus_qqq_cagr,beats_spy,beats_qqq,beats_both,z_full_money,z_roll10_money,pct_rt_ratio
2014-03,2015-03,12,1291.75,1187.0,152.180816650391,171.274978637695,79.8301467895508,97.2277374267578,-0.08109154248113026,0.12547022947819708,0.21793258984066188,-0.08109154248113026,0.12547022947819708,0.21793258984066188,-0.20656177195932734,-0.29902413232179215,False,False,False,0.3561989964455596,-2.4946581893853015,0.53229
2014-03,2017-03,36,1291.75,1244.85,152.180816650391,203.893539428711,79.8301467895508,124.462646484375,-0.03630733501064454,0.33981104791362116,0.5590932935709731,-0.01225194204063318,0.10242194943195249,0.15955325979310953,-0.11467389147258567,-0.1718052018337427,False,False,False,0.3561989964455596,-2.4946581893853015,0.53229
2014-04,2015-04,12,1288.5,1180.25,153.238693237305,172.95930480957,79.5751953125,99.096794128418,-0.08401241753977495,0.12869211525920354,0.24532266291341998,-0.08401241753977495,0.12869211525920354,0.24532266291341998,-0.2127045327989785,-0.32933508045319493,False,False,False,0.34034367769840673,-2.4115265345785155,0.490234
2014-04,2017-04,36,1288.5,1266.45,153.238693237305,205.917449951172,79.5751953125,127.856788635254,-0.01711292200232828,0.34376928960291253,0.6067417507823538,-0.005737159385730495,0.10350652085831302,0.1712475432834697,-0.10924368024404352,-0.1769847026692002,False,False,False,0.34034367769840673,-2.4115265345785155,0.490234
2014-05,2015-05,12,1250.5,1191.4,156.794830322266,175.182861328125,83.1446304321289,101.324920654297,-0.04726109556177527,0.11727447243040756,0.21865862085957177,-0.04726109556177527,0.11727447243040756,0.21865862085957177,-0.16453556799218283,-0.26591971642134704,False,False,False,0.249785949196743,-2.4947428936104017,0.477583
2014-05,2017-05,36,1250.5,1266.2,156.794830322266,208.823532104492,83.1446304321289,132.839736938477,0.012554978008796569,0.33182664042742704,0.5976947188058557,0.00416759965386837,0.1002276775078148,0.1690451016998029,-0.09606007785394644,-0.16487750204593454,False,False,False,0.249785949196743,-2.4947428936104017,0.477583
2014-06,2015-06,12,1315.0,1171.0,160.031860351563,171.624557495117,85.7419204711914,98.8079452514648,-0.10950570342205324,0.07243993238650592,0.1523878250973334,-0.10950570342205324,0.07243993238650592,0.1523878250973334,-0.18194563580855916,-0.26189352851938663,False,False,False,0.3688793654893849,-2.154527678547316,0.470817
2014-06,2017-06,36,1315.0,1242.25,160.031860351563,210.15478515625,85.7419204711914,129.760635375977,-0.05532319391634977,0.31320591221382643,0.5133861553704704,-0.01879199152282096,0.09507603906499473,0.14810934589845925,-0.1138680305878157,-0.16690133742128022,False,False,False,0.3688793654893849,-2.154527678547316,0.470817
2014-07,2015-07,12,1285.25,1098.4,157.881393432617,175.501403808594,86.7553634643555,103.311332702637,-0.1453802762108538,0.11160283040887364,0.19083510894497868,-0.1453802762108538,0.11160283040887364,0.19083510894497868,-0.25698310661972745,-0.3362153851558325,False,False,False,0.299209470424462,-2.2053184217389004,0.483495
2014-07,2017-07,36,1285.25,1267.55,157.881393432617,214.47428894043,86.7553634643555,135.030624389648,-0.013771639758801801,0.35845196370126153,0.5564527540147648,-0.004611782428143196,0.10751111959206883,0.1588982687492997,-0.11212290202021202,-0.16351005117744288,False,False,False,0.299209470424462,-2.2053184217389004,0.483495
2014-08,2015-08,12,1285.75,1135.0,164.111953735352,164.804580688477,91.1013641357422,96.2609176635742,-0.11724674314602368,0.004220454009352226,0.056635304825339405,-0.11724674314602368,0.004220454009352226,0.056635304825339405,-0.1214671971553759,-0.17388204797136309,False,False,False,0.2952970300508502,-2.108006153561279,0.474806
2014-08,2017-08,36,1285.75,1311.75,164.111953735352,215.10009765625,91.1013641357422,137.830612182617,0.020221660509430306,0.31069122486422796,0.5129368642301295,0.006695622090033604,0.09437659722235159,0.1479957184961871,-0.08768097513231798,-0.14130009640615349,False,False,False,0.2952970300508502,-2.108006153561279,0.474806
2014-09,2015-09,12,1216.5,1114.0,161.847808837891,160.599487304688,90.4120559692383,94.1361236572266,-0.0842581175503494,-0.0077129344052678794,0.04118994583261526,-0.0842581175503494,-0.0077129344052678794,0.04118994583261526,-0.07654518314508152,-0.12544806338296466,False,False,False,0.14395192358624706,-2.3014522794587142,0.388781
2014-09,2017-09,36,1216.5,1283.1,161.847808837891,219.434219360352,90.4120559692383,137.423690795898,0.05474722564734891,0.3558059323505598,0.5199708636495879,0.017925820124031988,0.10679157165727005,0.14977206916834995,-0.08886575153323806,-0.13184624904431796,False,False,False,0.14395192358624706,-2.3014522794587142,0.388781
2014-10,2015-10,12,1164.25,1142.35,165.659469604492,174.259994506836,92.8007202148438,104.839309692383,-0.018810392956839284,0.05191689266467869,0.12972517292612107,-0.018810392956839284,0.05191689266467869,0.12972517292612107,-0.07072728562151798,-0.14853556588296035,False,False,False,0.01592240715853577,-2.444431400890027,0.355212
2014-10,2017-10,36,1164.25,1270.15,165.659469604492,224.60498046875,92.8007202148438,143.753921508789,0.09095984539403057,0.35582337070732506,0.5490604078932035,0.029444462853860598,0.10679631681611701,0.15706063380119195,-0.07735185396225641,-0.12761617094733135,False,False,False,0.01592240715853577,-2.444431400890027,0.355212
2014-11,2015-11,12,1182.75,1061.9,170.210479736328,174.89697265625,97.0197677612305,105.477615356445,-0.10217712957091518,0.027533515722309332,0.08717653928042379,-0.10217712957091518,0.027533515722309332,0.08717653928042379,-0.1297106452932245,-0.18935366885133897,False,False,False,0.048518453964590744,-2.267161587951329,0.317919
2014-11,2017-11,36,1182.75,1280.2,170.210479736328,231.470245361328,97.0197677612305,146.588333129883,0.08239272880997683,0.35990595714140006,0.5109120183697278,0.026742695943142047,0.10790611324762334,0.14748334810515784,-0.08116341730448129,-0.1207406521620158,False,False,False,0.048518453964590744,-2.267161587951329,0.317919
2014-12,2015-12,12,1206.0,1060.0,169.778717041016,171.874267578125,94.8459320068359,103.79549407959,-0.12106135986733002,0.012342834093879596,0.09435894490560837,-0.12106135986733002,0.012342834093879596,0.09435894490560837,-0.13340419396120962,-0.2154203047729384,False,False,False,0.08310890143366036,-2.1209582519239394,0.328846
2014-12,2017-12,36,1206.0,1291.0,169.778717041016,234.277542114258,94.8459320068359,147.472503662109,0.07048092868988398,0.37989935486236526,0.554863772665338,0.022962338147285433,0.11330921519065562,0.15850376170182656,-0.09034687704337019,-0.13554142355454113,False,False,False,0.08310890143366036,-2.1209582519239394,0.328846
2015-01,2016-01,12,1260.25,1111.8,164.748291015625,163.317230224609,92.8709182739258,96.6227722167969,-0.117794088474509,-0.008686346803319922,0.040398587766784955,-0.117794088474509,-0.008686346803319922,0.040398587766784955,-0.10910774167118908,-0.15819267624129396,False,False,False,0.18068267937853003,-1.8765821447202382,0.362764
2015-01,2018-01,36,1260.25,1345.05,164.748291015625,247.481231689453,92.8709182739258,160.386764526367,0.06728823646101967,0.5021778384698479,0.7269858800502114,0.02194433581915023,0.14526797525618496,0.19976520407368015,-0.12332363943703473,-0.17782086825452992,False,False,False,0.18068267937853003,-1.8765821447202382,0.362764
2015-02,2016-02,12,1214.0,1234.9,174.007888793945,163.182342529297,99.5767135620117,95.1103134155273,0.01721581548599671,-0.06221296252532149,-0.044853861778667126,0.01721581548599671,-0.06221296252532149,-0.044853861778667126,0.0794287780113182,0.062069677264663836,True,True,True,0.06258126319264018,-2.0318752912491727,0.335249
2015-02,2018-02,36,1214.0,1317.85,174.007888793945,238.482666015625,99.5767135620117,158.313247680664,0.08554365733113656,0.3705278977209425,0.589862147660396,0.027738039724045427,0.11078317634782908,0.16713158782569804,-0.08304513662378366,-0.1393935481016526,False,False,False,0.06258126319264018,-2.0318752912491727,0.335249
2015-03,2016-03,12,1187.0,1237.0,171.274978637695,174.158920288086,97.2277374267578,101.627822875977,0.04212299915754003,0.01683807917145619,0.045255454520206406,0.04212299915754003,0.01683807917145619,0.045255454520206406,0.025284919986083843,-0.0031324553626663754,True,False,False,0.004774161861014852,-2.025505361019595,0.294455
2015-03,2018-03,36,1187.0,1323.85,171.274978637695,231.945709228516,97.2277374267578,151.855911254883,0.11529064869418693,0.35422997026997316,0.5618579149728433,0.03704122318554082,0.10636256782643172,0.16023823757542277,-0.0693213446408909,-0.12319701438988195,False,False,False,0.004774161861014852,-2.025505361019595,0.294455
2015-04,2016-04,12,1180.25,1285.65,172.95930480957,174.845321655273,99.096794128418,98.3891525268555,0.08930311374708766,0.010904396544490824,-0.007140913162594131,0.08930311374708766,0.010904396544490824,-0.007140913162594131,0.07839871720259683,0.09644402690968179,True,True,True,-0.016362325344753445,-1.9704901114635165,0.307252
2015-04,2018-04,36,1180.25,1313.2,172.95930480957,233.14453125,99.096794128418,152.624160766602,0.11264562592671057,0.34797333688808796,0.5401523541601023,0.036220758749794246,0.10465611403122921,0.15483843099194128,-0.06843535528143496,-0.11861767224214703,False,False,False,-0.016362325344753445,-1.9704901114635165,0.307252
2015-05,2016-05,12,1191.4,1212.1,175.182861328125,177.819732666016,101.324920654297,102.688804626465,0.01737451737451723,0.015052107939669046,0.013460498793000042,0.01737451737451723,0.015052107939669046,0.013460498793000042,0.0023224094348481827,0.003914018581517187,True,True,True,0.002622842316324645,-1.8527059529389298,0.306667
2015-05,2018-05,36,1191.4,1305.35,175.182861328125,238.81201171875,101.324920654297,161.282333374023,0.09564378042638899,0.3632156131497639,0.591734119627789,0.030915634224366828,0.10880416982581509,0.16758948510758032,-0.07788853560144826,-0.1366738508832135,False,False,False,0.002622842316324645,-1.8527059529389298,0.306667
2015-06,2016-06,12,1171.0,1320.75,171.624557495117,178.43782043457,98.8079452514648,100.349479675293,0.12788215200683184,0.03969864825228675,0.015601320520379325,0.12788215200683184,0.03969864825228675,0.015601320520379325,0.08818350375454509,0.11228083148645251,True,True,True,-0.04923751536639368,-1.8645762914508528,0.292776
2015-06,2018-06,36,1171.0,1250.45,171.624557495117,240.185333251953,98.8079452514648,163.129058837891,0.06784799316823231,0.3994811509348637,0.6509710673846105,0.022122963048013977,0.11855072721703075,0.18189751855574054,-0.09642776416901677,-0.15977455550772657,False,False,False,-0.04923751536639368,-1.8645762914508528,0.292776
2015-07,2016-07,12,1098.4,1342.0,175.501403808594,184.945709228516,103.311332702637,107.525337219238,0.2217771303714493,0.05381327564890692,0.040789373308446564,0.2217771303714493,0.05381327564890692,0.040789373308446564,0.16796385472254238,0.18098775706300274,True,True,True,-0.2224713238431375,-2.0825924648127194,0.275142
2015-07,2018-07,36,1098.4,1220.95,175.501403808594,249.083419799805,103.311332702637,167.690856933594,0.11157137654770577,0.4192673927067916,0.6231603304959954,0.03588716408094261,0.12379753467148369,0.17522351697634453,-0.08791037059054108,-0.13933635289540192,False,False,False,-0.2224713238431375,-2.0825924648127194,0.275142
2015-08,2016-08,12,1135.0,1309.25,164.804580688477,185.16716003418,96.2609176635742,108.654449462891,0.15352422907488994,0.12355590639918868,0.1287493626710623,0.15352422907488994,0.12355590639918868,0.1287493626710623,0.029968322675701264,0.024774866403827644,True,True,True,-0.146381618092648,-1.8690613200082233,0.270833
2015-08,2018-08,36,1135.0,1202.45,164.804580688477,257.034118652344,96.2609176635742,177.384460449219,0.05942731277533042,0.5596296994815,0.8427464100141495,0.01942916694193686,0.15968622594429305,0.22599450768583917,-0.1402570590023562,-0.20656534074390231,False,False,False,-0.146381618092648,-1.8690613200082233,0.270833
2015-09,2016-09,12,1114.0,1322.5,160.599487304688,185.177886962891,94.1361236572266,111.059532165527,0.18716337522441662,0.15304158232817433,0.17977592289568678,0.18716337522441662,0.15304158232817433,0.17977592289568678,0.03412179289624229,0.007387452328729838,True,True,True,-0.20611839128732476,-1.8962494704170991,0.272212
2015-09,2018-09,36,1114.0,1187.25,160.599487304688,258.562286376953,94.1361236572266,176.884902954102,0.06575403949730707,0.6099820162340295,0.8790332136277947,0.02145442887632676,0.17203435394423838,0.23398956042516206,-0.15057992506791162,-0.2125351315488353,False,False,False,-0.20611839128732476,-1.8962494704170991,0.272212
2015-10,2016-10,12,1142.35,1272.0,174.259994506836,181.96745300293,104.839309692383,109.44116973877,0.11349411301264944,0.04422964959861542,0.04389441384047332,0.11349411301264944,0.04422964959861542,0.04389441384047332,0.06926446341403403,0.06959969917217612,True,True,True,-0.15136815151589061,-1.7282217752052311,0.283019
2015-10,2018-10,36,1142.35,1214.95,174.259994506836,240.694595336914,104.839309692383,161.680404663086,0.06355320173326917,0.3812383962141803,0.5421734952040869,0.020750825409869167,0.11366921369882155,0.15534337477895432,-0.09291838828895238,-0.13459254936908516,False,False,False,-0.15136815151589061,-1.7282217752052311,0.283019
2015-11,2016-11,12,1061.9,1178.1,174.89697265625,188.670852661133,105.477615356445,109.918251037598,0.10942649967040197,0.07875425054929219,0.04210026616686924,0.10942649967040197,0.07875425054929219,0.04210026616686924,0.030672249121109774,0.06732623350353273,True,True,True,-0.3571510998920546,-2.009515117764089,0.239171
2015-11,2018-11,36,1061.9,1217.55,174.89697265625,245.159210205078,105.477615356445,161.251953125,0.14657689047932942,0.40173501280050417,0.5287789032779553,0.0466489965388599,0.11915087979259642,0.15198872101415306,-0.07250188325373652,-0.10533972447529316,False,False,False,-0.3571510998920546,-2.009515117764089,0.239171
2015-12,2016-12,12,1060.0,1145.9,171.874267578125,192.49560546875,103.79549407959,111.162788391113,0.0810377358490566,0.11997920445683707,0.07097894158944684,0.0810377358490566,0.11997920445683707,0.07097894158944684,-0.03894146860778047,0.01005879425960976,False,True,False,-0.3745620469061129,-1.951052516076186,0.231203
2015-12,2018-12,36,1060.0,1279.0,171.874267578125,223.573333740234,103.79549407959,147.286376953125,0.20660377358490556,0.3007958485618525,0.4190054997973838,0.06460432555068563,0.09161555133553523,0.12372840682137154,-0.027011225784849602,-0.05912408127068591,False,False,False,-0.3745620469061129,-1.951052516076186,0.231203
2016-01,2017-01,12,1111.8,1212.8,163.317230224609,195.940216064453,96.6227722167969,116.876663208008,0.09084367692030937,0.19975226003390967,0.20961819379148539,0.09084367692030937,0.19975226003390967,0.20961819379148539,-0.1089085831136003,-0.11877451687117602,False,False,False,-0.2743042678789777,-1.7061556651010858,0.24015
2016-01,2019-01,36,1111.8,1323.25,163.317230224609,241.473892211914,96.6227722167969,160.557983398438,0.19018708400791517,0.47855735662316046,0.661699201076396,0.059754032168103155,0.13923344296924345,0.18445201296343527,-0.0794794108011403,-0.12469798079533212,False,False,False,-0.2743042678789777,-1.7061556651010858,0.24015
2016-02,2017-02,12,1234.9,1255.6,163.182342529297,203.63899230957,95.1103134155273,121.990097045898,0.01676249088995041,0.24792296245538714,0.2826169178197915,0.01676249088995041,0.24792296245538714,0.2826169178197915,-0.23116047156543673,-0.26585442692984107,False,False,False,-0.017595304377454296,-1.2072415548157394,0.28839
2016-02,2019-02,36,1234.9,1319.15,163.182342529297,249.301498413086,95.1103134155273,165.360626220703,0.06822414770426755,0.5277480059972026,0.7386192967134828,0.022242964850925473,0.1517297236585735,0.20245315215526238,-0.12948675880764804,-0.1802101873043369,False,False,False,-0.017595304377454296,-1.2072415548157394,0.28839
2016-03,2017-03,12,1237.0,1244.85,174.158920288086,203.893539428711,101.627822875977,124.462646484375,0.006345998383185059,0.1707326796206552,0.22469066995821407,0.006345998383185059,0.1707326796206552,0.22469066995821407,-0.16438668123747013,-0.21834467157502901,False,False,False,-0.02340096153999617,-1.1651585317269126,0.304673
2016-03,2019-03,36,1237.0,1295.4,174.158920288086,253.813995361328,101.627822875977,171.85026550293,0.04721099434114806,0.45737005570245914,0.6909765518902238,0.015495642919068464,0.1337656127214082,0.19136781069989484,-0.11826996980233973,-0.17587216778082637,False,False,False,-0.02340096153999617,-1.1651585317269126,0.304673
2016-04,2017-04,12,1285.65,1266.45,174.845321655273,205.917449951172,98.3891525268555,127.856788635254,-0.014934080037335207,0.1777120943342203,0.2995008631704117,-0.014934080037335207,0.1777120943342203,0.2995008631704117,-0.1926461743715555,-0.3144349432077469,False,False,False,0.0622750352107483,-0.9751825957323607,0.298507
2016-04,2019-04,36,1285.65,1282.3,174.845321655273,264.182922363281,98.3891525268555,181.300842285156,-0.00260568583984766,0.510952193986334,0.8426913702267087,-0.0008693174404433845,0.14749351866040072,0.22598230142157782,-0.1483628361008441,-0.2268516188620212,False,False,False,0.0622750352107483,-0.9751825957323607,0.298507
2016-05,2017-05,12,1212.1,1266.2,177.819732666016,208.823532104492,102.688804626465,132.839736938477,0.04463328108241904,0.17435522466287723,0.2936146001668567,0.04463328108241904,0.17435522466287723,0.2936146001668567,-0.1297219435804582,-0.24898131908443766,False,False,False,-0.10017654054542707,-1.2057238371388608,0.3054
2016-05,2019-05,36,1212.1,1295.55,177.819732666016,247.33561706543,102.688804626465,166.38850402832,0.06884745483045962,0.39093459065074576,0.6203178587341185,0.022441751917830377,0.11626909881163106,0.17453710059113092,-0.09382734689380068,-0.15209534867330055,False,False,False,-0.10017654054542707,-1.2057238371388608,0.3054
2016-06,2017-06,12,1320.75,1242.25,178.43782043457,210.15478515625,100.349479675293,129.760635375977,-0.05943592655688057,0.177747994480296,0.2930872765444472,-0.05943592655688057,0.177747994480296,0.2930872765444472,-0.23718392103717656,-0.3525232031013278,False,False,False,0.11315768276949549,-0.7935816243140259,0.314126
2016-06,2019-06,36,1320.75,1409.0,178.43782043457,264.546875,100.349479675293,179.017471313477,0.06681809577891351,0.48257176844975347,0.7839402046999633,0.021794258218993612,0.1402635505494092,0.21281184844009227,-0.11846929233041559,-0.19101759022109865,False,False,False,0.11315768276949549,-0.7935816243140259,0.314126
2016-07,2017-07,12,1342.0,1267.55,184.945709228516,214.47428894043,107.525337219238,135.030624389648,-0.05547690014903128,0.15966079902631836,0.2558028450013443,-0.05547690014903128,0.15966079902631836,0.2558028450013443,-0.21513769917534964,-0.3112797451503756,False,False,False,0.14435723371045583,-0.7028609262098662,0.363636
2016-07,2019-07,36,1342.0,1427.55,184.945709228516,268.546600341797,107.525337219238,183.197143554688,0.0637481371087929,0.45202936289797924,0.7037579076005085,0.020813185020259528,0.13237898127055603,0.19436195641021903,-0.1115657962502965,-0.1735487713899595,False,False,False,0.14435723371045583,-0.7028609262098662,0.363636
2016-08,2017-08,12,1309.25,1311.75,185.16716003418,215.10009765625,108.654449462891,137.830612182617,0.001909490166125627,0.16165359784394107,0.2685224844813243,0.001909490166125627,0.16165359784394107,0.2685224844813243,-0.15974410767781544,-0.2666129943151987,False,False,False,0.066862750381514,-0.798557983422543,0.357407
2016-08,2019-08,36,1309.25,1528.4,185.16716003418,264.050231933594,108.654449462891,179.717269897461,0.16738590796257413,0.42601005429285066,0.6540258662747194,0.05294288786699597,0.12557437120873116,0.18262602611296375,-0.07263148334173519,-0.12968313824596778,False,False,False,0.066862750381514,-0.798557983422543,0.357407
2016-09,2017-09,12,1322.5,1283.1,185.177886962891,219.434219360352,111.059532165527,137.423690795898,-0.02979206049149341,0.1849914855348027,0.23738762550410297,-0.02979206049149341,0.1849914855348027,0.23738762550410297,-0.21478354602629612,-0.2671796859955964,False,False,False,0.08158067312138666,-0.7307887888169324,0.343808
2016-09,2019-09,36,1322.5,1485.3,185.177886962891,269.188079833984,111.059532165527,181.366882324219,0.12310018903591669,0.4536729209353616,0.6330600245452456,0.039456134841635127,0.1328060683202803,0.17760791489539973,-0.09334993347864518,-0.1381517800537646,False,False,False,0.08158067312138666,-0.7307887888169324,0.343808
2016-10,2017-10,12,1272.0,1270.15,181.96745300293,224.60498046875,109.44116973877,143.753921508789,-0.0014544025157231522,0.23431403123026318,0.31352690995465093,-0.0014544025157231522,0.23431403123026318,0.31352690995465093,-0.23576843374598633,-0.3149813124703741,False,False,False,-0.03122657783234016,-0.8836809570989179,0.291513
2016-10,2019-10,36,1272.0,1510.95,181.96745300293,275.138488769531,109.44116973877,189.310913085938,0.18785377358490574,0.5120203323673536,0.7297961410483154,0.05906104509589727,0.14776385440486073,0.20041562941768287,-0.08870280930896346,-0.1413545843217856,False,False,False,-0.03122657783234016,-0.8836809570989179,0.291513
2016-11,2017-11,12,1178.1,1280.2,188.670852661133,231.470245361328,109.918251037598,146.588333129883,0.08666496901791021,0.22684687166313866,0.33361231411644154,0.08666496901791021,0.22684687166313866,0.33361231411644154,-0.14018190264522845,-0.24694734509853133,False,False,False,-0.24452406822908895,-1.2050949614665765,0.276243
2016-11,2019-11,36,1178.1,1460.15,188.670852661133,285.097900390625,109.918251037598,197.014724731445,0.23941091588150432,0.5110860865333671,0.7923749957052655,0.0741669163781078,0.14752741258337942,0.21472030812551046,-0.07336049620527163,-0.14055339174740267,False,False,False,-0.24452406822908895,-1.2050949614665765,0.276243
2016-12,2017-12,12,1145.9,1291.0,192.49560546875,234.277542114258,111.162788391113,147.472503662109,0.12662535997905566,0.2170539766025512,0.32663552072159807,0.12662535997905566,0.2170539766025512,0.32663552072159807,-0.09042861662349555,-0.2000101607425424,False,False,False,-0.32056613990442223,-1.2773760435267254,0.229779
2016-12,2019-12,36,1145.9,1514.75,192.49560546875,293.381591796875,111.162788391113,204.671447753906,0.3218867265904528,0.5240950102858477,0.8411867020984931,0.0974837046206467,0.15081102469483176,0.22564851450275714,-0.05332732007418506,-0.12816480988211043,False,False,False,-0.32056613990442223,-1.2773760435267254,0.229779
