date,price,log_trend_5y_window,price_straight_line,dev_pct_vs_log_trend,dev_sigma_vs_log_trend,support_major,resistance_major,support_extreme_major,resistance_extreme_major,dev_pct_vs_center,dev_pct_vs_support,dev_pct_vs_resistance
2021-06-23,18.99155235290528,12.808550241976455,-22.08530587790833,0.482724585852484,1.176778132109516,9.436970068950924,21.624926379891836,5.1053888487018835,25.73645146088256,0.4827245858524847,1.0124629212707155,-0.12177493604950373
2021-06-24,19.139301300048828,12.82961723789724,-21.968828234581267,0.4918061034208794,1.1950213107237766,9.452491623396298,21.66049420195022,5.113785989987798,25.7787817564819,0.4918061034208794,1.024789025221272,-0.11639590853261295
2021-06-25,18.96540069580078,12.850718883978177,-21.852350591254208,0.475824105019228,1.1628414110532308,9.468038707079414,21.696120524553017,5.122196942558981,25.82118167527419,0.4758241050192278,1.003097080879066,-0.12586212478225955
2021-06-28,19.916114807128903,12.914232293562788,-21.50291766127303,0.5421834108603008,1.2942460532115494,9.514833553795377,21.80335145861314,5.14751289533353,25.948800316885364,0.5421834108603005,1.0931648141321983,-0.08655718159048009
2021-06-29,19.957719802856445,12.935473111134543,-21.38644001794597,0.5428674027915776,1.2955708456831092,9.53048317501541,21.839212747171196,5.155979320582248,25.991479875469082,0.5428674027915779,1.0940931783161325,-0.08615204980584557
2021-06-30,19.933555603027344,12.95674886476142,-21.26996237461891,0.5384689331473271,1.2870413770549396,9.546158536112346,21.875133018955754,5.164459671071753,26.034229631699677,0.5384689331473271,1.0881232516326138,-0.08875728500695057
2021-07-01,20.14233016967773,12.978059611904838,-21.15348473129185,0.5520294074779155,1.313259907200848,9.561859679422096,21.911112370980046,5.172953969705719,26.077049701035413,0.5520294074779155,1.1065285253061883,-0.08072534937317744
2021-07-02,20.416379928588867,12.999405410120762,-21.037007087964792,0.570562597631856,1.348724846865704,9.577586647350236,21.947150900416936,5.1814622394255085,26.119940199124535,0.570562597631856,1.1316831348361984,-0.06974804970238702
2021-07-06,20.62715530395508,13.08514026814499,-20.57109651465656,0.5763801442901371,1.3597709912657256,9.640753615801426,22.091898741346537,5.215635489311937,26.292208798642925,0.5763801442901371,1.1395791372727002,-0.06630228820712836
2021-07-07,20.30153083801269,13.106662188381408,-20.454618871329497,0.5489474395707918,1.307321240951168,9.656610345350085,22.128234621042054,5.2242139599039925,26.33545318189048,0.5489474395707916,1.1023454516613502,-0.08255081412108334
2021-07-08,19.83414077758789,13.128219507019452,-20.33814122800244,0.5108020373199038,1.2328243722905323,9.672493155419202,22.16463026455273,5.2328065400245665,26.378768691786092,0.5108020373199038,1.050571704615312,-0.10514452346592607
2021-07-09,19.981130599975582,13.14981228228102,-20.221663584675376,0.5194993031877391,1.249974103128744,9.688402088904992,22.20108577017574,5.241413252880458,26.42215544531608,0.5194993031877391,1.062376273880877,-0.09999309012095159
2021-07-12,20.441791534423828,13.214803931463129,-19.8722306546942,0.5468857230453466,1.3033419045421617,9.736286059883481,22.310812445117055,5.267318420500886,26.552744340463352,0.5468857230453463,1.099547138271784,-0.08377197895822397
2021-07-13,20.1801986694336,13.236539117355258,-19.75575301136714,0.5245827093106286,1.259952437431802,9.752299917410847,22.34750838539843,5.275981897130308,26.59641724224679,0.524582709310629,1.0692758467575176,-0.09698216367516488
2021-07-14,19.77310943603516,13.258310052419926,-19.63927536804008,0.4913747949668852,1.1941574025726414,9.768340113896553,22.384264681708373,5.284659623102815,26.64016197548862,0.4913747949668852,1.0242036216476231,-0.11665137465100461
2021-07-15,18.90087509155273,13.280116795455957,-19.522797724713023,0.4232461493124837,1.0544607572582618,9.784406692661877,22.421081433318086,5.293351621855164,26.683978658334386,0.4232461493124837,0.9317344101945431,-0.15700430651548647
2021-07-16,18.098407745361328,13.301959405358872,-19.406320081385964,0.3605820912421476,0.9199340117341112,9.800499697099339,22.457958739662036,5.302057916862653,26.727867409123924,0.3605820912421476,0.8466821391482648,-0.19412053628015147
2021-07-19,18.71502113342285,13.367703026678289,-19.056887151404787,0.400017721524242,1.0052978754497928,9.848937699441127,22.568954983899,5.3282628147485545,26.859967255475365,0.400017721524242,0.9002070786258325,-0.17076261852733532
2021-07-20,18.54784393310547,13.38968969494386,-18.940409508077725,0.3852332918595866,0.9735800429732162,9.865136841921606,22.6060755067997,5.337026530302817,26.904145465336224,0.3852332918595869,0.8801405627022787,-0.17951950892464963
2021-07-21,19.343093872070312,13.411712526010213,-18.823931864750666,0.442253838542765,1.09409718158604,9.881362628109775,22.64325708406564,5.3458046600691755,26.948396337766184,0.442253838542765,0.9575330447892378,-0.14574595870828577
2021-07-22,19.52646446228028,13.433771579356492,-18.707454221423607,0.4535355426384018,1.1173764387534038,9.897615101828151,22.680499816116615,5.3545972277555585,26.99271999227776,0.453535542638402,0.9728454038057734,-0.1390637498912214
2021-07-23,19.490583419799805,13.455866914559651,-18.590976578096548,0.4484821783359352,1.1069714845171534,9.913894306971315,22.71780380353757,5.363404257108877,27.037116548580006,0.4484821783359354,0.9659866058985813,-0.14205688241903158
2021-07-26,19.22749137878418,13.522371208551018,-18.24154364811537,0.4219023485041933,1.051638548215327,9.962892750979167,22.830084306353328,5.389912353225922,27.170744828277094,0.4219023485041933,0.929910504847548,-0.1578002463427869
2021-07-27,19.14179039001465,13.544612268913676,-18.125066004788312,0.41324018805227,1.0333822859994075,9.979279322213145,22.867634324416805,5.398777467498316,27.215434192775678,0.41324018805227003,0.918153583235858,-0.16293088657727506
2021-07-28,19.435771942138672,13.566889910491147,-18.00858836146125,0.4325886087650179,1.0740081520013305,9.995692845430193,22.90524610326213,5.4076571627593975,27.260197060570235,0.4325886087650179,0.9444146836729053,-0.15147072183735855
2021-07-29,19.594226837158203,13.589204193450778,-17.89211071813419,0.4418965642301191,1.093356991817303,10.012133364959876,22.942919744471006,5.4165514629914036,27.3050335525561,0.44189656423011914,0.9570481258003827,-0.1459575740406711
2021-07-30,19.431785583496094,13.611555178058849,-17.775633074807132,0.427594814060569,1.0635754589943995,10.02860092520465,22.98065534979218,5.425460392216008,27.349943789827403,0.42759481406056876,0.937636738007855,-0.1544285709993114
2021-08-02,19.681922912597656,13.678828945924508,-17.426200144825955,0.4388602262960324,1.0870589888722433,10.078166295350382,23.094234970429113,5.4522751946552335,27.485118187285053,0.4388602262960324,0.9529269845128494,-0.14775601193114785
2021-08-03,19.74669647216797,13.701327341774222,-17.309722501498896,0.4412250710894201,1.0919653168646903,10.094742463942621,23.13221945303834,5.461242880858188,27.530324620628015,0.4412250710894201,0.9561367258948044,-0.14635530273017938
2021-08-04,20.2041130065918,13.723862742093964,-17.193244858171838,0.472188507439786,1.1554724565361023,10.111345896360154,23.17026641101948,5.470225316756076,27.5756054077213,0.472188507439786,0.9981625803014813,-0.12801550710772214
2021-08-05,20.56586647033692,13.746435207747224,-17.07676721484478,0.4960872516786312,1.203582905330843,10.127976637445444,23.20837594712956,5.479222526608616,27.620960670859024,0.49608725167863144,1.0305997146853807,-0.11386016336569504
2021-08-06,20.29579734802246,13.769044799697602,-16.96028957151772,0.4740163637544561,1.1591795911233904,10.144634732114712,23.24654816429462,5.488234534715424,27.66639053253644,0.4740163637544561,1.0006434814032654,-0.12693285882350247
2021-08-09,20.225038528442383,13.83709694447235,-16.610856641536543,0.4616533084652479,1.1340155503559437,10.194773587897355,23.361441933920855,5.515359592157494,27.803128936783352,0.4616533084652479,0.9838634329704365,-0.13425555727039296
2021-08-10,19.867280960083008,13.859855653254968,-16.49437899820948,0.4334406834473203,1.0757846152887502,10.211541547544005,23.399865907955995,5.524431037077845,27.84885842160644,0.43344068344732034,0.9455711821357002,-0.1509660338126939
2021-08-11,19.63109588623047,13.882651794660022,-16.37790135488242,0.4140739230945482,1.035144315579012,10.228337086466283,23.438353080221155,5.533517402351362,27.894663120474224,0.41407392309454827,0.9192851897896024,-0.16243706121158763
2021-08-12,19.83638381958008,13.905485430255194,-16.261423711555363,0.4265150194915592,1.0613148280658191,10.24516025002548,23.476903554662254,5.542618712518446,27.940543157095757,0.42651501949155923,0.9361711613569683,-0.15506813863275448
2021-08-13,20.118408203125,13.928356621709456,-16.144946068228304,0.4444208135629879,1.0985827277982008,10.262011083657516,23.515517435396234,5.551734992159873,27.98649865538362,0.4444208135629877,0.9604742227538634,-0.1444624487470476
2021-08-16,19.8812313079834,13.997196149438764,-15.795513138247127,0.42037241571274,1.048422181765197,10.312730060471393,23.63174055909482,5.579173894344706,28.124819162429702,0.42037241571274,0.9278339674755949,-0.1587064330590755
2021-08-17,19.39093017578125,14.02021818305005,-15.679035494920068,0.3830690737198514,0.968908645893664,10.329692030250307,23.67060910959852,5.588350298500759,28.1710777505895,0.38306907371985144,0.8772031265787286,-0.18080138597201723
2021-08-18,18.974369049072266,14.043278082390016,-15.562557851593008,0.3511353216643724,0.899117889149252,10.346681898405025,23.709541589554,5.597541795642773,28.217412423042195,0.35113532166437245,0.8338602882917687,-0.19971590435843634
2021-08-19,19.72975730895996,14.0663759097387,-15.446080208265949,0.4026183741684508,1.0108425358372268,10.363699710821686,23.748538104109862,5.606748410595084,28.263823304928195,0.40261837416845103,0.9037368757759661,-0.16922223917666834
2021-08-20,20.744251251220703,14.089511727478596,-15.329602564938888,0.4723186759384608,1.1557366076615596,10.380745513461909,23.7875987585877,5.615970168222873,28.31031052159377,0.4723186759384608,0.998339254566952,-0.12793840766581366
