date,price,log_trend_5y_window,price_straight_line,dev_pct_vs_log_trend,dev_sigma_vs_log_trend,support_major,resistance_major,support_extreme_major,resistance_extreme_major,dev_pct_vs_center,dev_pct_vs_support,dev_pct_vs_resistance
2021-06-23,125.35627746582033,95.14105674750788,73.28808737438816,0.3175834045915608,1.279502700216795,74.56650932426673,104.14054650655241,63.061427083463975,150.51995338977983,0.31758340459156087,0.6811337771047397,0.2037221012464443
2021-06-24,126.16958618164062,95.19300484831288,73.39195542552173,0.3254081682019387,1.3069724530802471,74.60722348779903,104.19740843128558,63.09585934103006,150.60213899901274,0.3254081682019385,0.6911175658785089,0.21087067405179183
2021-06-25,125.88511657714844,95.24498131337278,73.4958234766553,0.3216981602732873,1.2939683090385734,74.6479598817285,104.25430140327748,63.13031039900106,150.68436948252463,0.32169816027328735,0.6863838847920236,0.20748127302871122
2021-06-28,125.71115112304688,95.40108104899558,73.80742763005604,0.3177120189915334,1.279955533483378,74.77030256731295,104.42516677237286,63.2337764780236,150.93133042381896,0.31771201899153345,0.6812978790593196,0.20383960120526723
2021-06-29,124.91714477539062,95.45317112603132,73.91129568118961,0.3086746443494961,1.248028146852186,74.81112800427752,104.48218410301348,63.26830284032246,151.01374064959876,0.3086746443494961,0.6697668930783689,0.19558320729809253
2021-06-30,124.22077941894533,95.5052896448425,74.01516373232319,0.3006691030506028,1.2195613367049656,74.85197573239572,104.53923256576614,63.30284805440845,151.0961958723006,0.3006691030506028,0.6595524460576521,0.18826947902833924
2021-07-01,125.26407623291016,95.55743662095878,74.11903178345676,0.3108773180028541,1.2558300629821777,74.89284576383889,104.59631217762946,63.337412130574926,151.17869611649348,0.3108773180028541,0.6725773330593936,0.19759553300676513
2021-07-02,127.59403228759766,95.60961206991796,74.22289983459035,0.3345314296881565,1.3387966964081377,74.93373811078472,104.65342295561096,63.37199507912066,151.26124140675938,0.33453142968815675,0.7027581367815667,0.21920553273940224
2021-07-06,128.63682556152344,95.81859890524215,74.63837203912465,0.3425037208980293,1.3664284469762382,75.09753089738585,104.88217806920083,63.51051580327213,151.59187352066954,0.3425037208980293,0.7129301592790622,0.22648888428546354
2021-07-07,128.94064331054688,95.87091695178364,74.74224009025824,0.3449401279367652,1.374840240445634,75.13853500474632,104.93944493321565,63.54519326839511,151.67464441050492,0.3449401279367652,0.7160388248506844,0.22871474489507526
2021-07-08,128.0480499267578,95.92326356457464,74.84610814139181,0.3349008902366741,1.3400808802308366,75.1795615008166,104.9967430655907,63.579889667809155,151.75746049418922,0.33490089023667413,0.7032295396584209,0.21954306570030568
2021-07-09,128.4420623779297,95.97563875921244,74.94997619252538,0.3382777550475107,1.3518018611228717,75.22061039782102,105.05407248339866,63.61460501185247,151.84032179639846,0.3382777550475107,0.7075381560802967,0.2226281127580938
2021-07-12,129.4229278564453,96.1329359903101,75.26158034592612,0.3462912218710425,1.3794983809390875,75.34389161678469,105.22624862028928,63.71886481522653,152.0891772611427,0.34629122187104255,0.7177627154530095,0.22994908165423777
2021-07-13,129.84967041015625,96.18542566848087,75.3654483970597,0.349993198114076,1.3922377005519644,75.38503023990442,105.28370335074456,63.75365604128349,152.17221968448553,0.34999319811407625,0.7224861487343601,0.23333114506403763
2021-07-14,130.92813110351562,96.237944006614,75.46931644819327,0.360462678779978,1.4280772872562149,75.42619132518111,105.3411894521373,63.788466263746294,152.25530744993767,0.36046267877997806,0.7358443904326526,0.24289588701676834
2021-07-15,130.11927795410156,96.2904910203579,75.57318449932684,0.3513201207644845,1.396795431854496,75.46737488487918,105.39870694159613,63.823295492987036,152.3384405822561,0.3513201207644845,0.7241791986615473,0.2345433993436341
2021-07-16,130.6932373046875,96.34306672536992,75.67705255046042,0.3565401408410034,1.414681896066298,75.50858093126998,105.45625583625944,63.858143739383706,152.4216191062118,0.3565401408410034,0.730839537610277,0.23931232214059617
2021-07-19,128.12437438964844,96.50096614471506,75.98865670386115,0.3277004314911229,1.3149890051078246,75.6323341134124,105.62909112299911,63.96280268537356,152.6714272758139,0.32770043149112293,0.6940423152553117,0.21296484734924803
2021-07-20,129.95571899414062,96.55365677154272,76.09252475499473,0.3459430055728607,1.378298289629093,75.6736302294212,105.68676581005002,63.99772710428655,152.7547876142977,0.34594300557286095,0.7173184185845367,0.2296309570841537
2021-07-21,131.44161987304688,96.60637616805282,76.1963928061283,0.3605894878449429,1.4285096930139491,75.71494889357976,105.74447198813702,64.03267059233008,152.83819346847582,0.36058948784494294,0.7360061889204081,0.2430117376518055
2021-07-22,132.16326904296875,96.65912434995396,76.30026085726188,0.3673129146553426,1.4513783556794246,75.75629011819962,105.8022096744546,64.06763315991614,152.92164486320047,0.36731291465534266,0.7445847577377338,0.24915414762721055
2021-07-23,136.61155700683594,96.7119013329634,76.40412890839546,0.4125620024417109,1.6024214830915662,75.79765391559913,105.85997888620676,64.10261481746244,153.0051418233374,0.41256200244171093,0.8023190685948307,0.2904929553564837
