date,price,log_trend_5y_window,price_straight_line,dev_pct_vs_log_trend,dev_sigma_vs_log_trend,support_major,resistance_major,support_extreme_major,resistance_extreme_major,dev_pct_vs_center,dev_pct_vs_support,dev_pct_vs_resistance
2021-06-23,394.9750061035156,347.1667089481825,324.60893739166784,0.1377099126243379,1.4008879624742556,293.24081220304964,373.51721622177496,284.5622631604784,419.03563545121455,0.13770991262433796,0.3469305419534232,0.05744792729714532
2021-06-24,397.3114929199219,347.2952164641269,324.79933180137795,0.1440166005308665,1.460911832485121,293.349358464481,373.6554776632725,284.66759696302256,419.19074602839856,0.1440166005308665,0.35439700635319005,0.06330969749081938
2021-06-25,398.7228088378906,347.4237715485196,324.989726211088,0.1476555189667177,1.4953948562078847,293.4579449054861,373.79379028373944,284.77296975601416,419.345914021442,0.1476555189667177,0.35870510838037495,0.0666919012625331
2021-06-28,399.526611328125,347.80972238850006,325.5609094402183,0.1486930514318909,1.5052066643751545,293.78394545470127,374.2090354084368,285.08932222202765,419.81176270829945,0.14869305143189093,0.35993343921418686,0.0676562389576052
2021-06-29,399.7415161132813,347.9384679228307,325.7513038499284,0.148885659294045,1.5070271562679962,293.89269276278566,374.34755293429595,285.1948511211894,419.9671605773901,0.14888565929404507,0.36016146694715934,0.06783525891898212
2021-06-30,400.0779724121094,348.06726111371506,325.9416982596385,0.1494271858030398,1.5121439242061157,294.00148032486373,374.48612173391734,285.30041908301604,420.1226159686847,0.14942718580303982,0.3608025781708104,0.06833858237442447
2021-07-01,402.29302978515625,348.1961019787934,326.1320926693486,0.1553633929240756,1.5680763521345422,294.11030815583575,374.62474182628006,285.4060261219667,420.27812890347553,0.15536339292407564,0.3678304317439951,0.07385600807889636
2021-07-02,405.3680725097656,348.3249905357129,326.3224870790587,0.1637639661923833,1.6467395069450266,294.21917627060765,374.7634132303708,285.5116722525062,420.43369940306286,0.16376396619238331,0.37777583925029057,0.08166394636976437
2021-07-06,404.6296997070313,348.84102203497304,327.084064717899,0.1599257946975776,1.6108694751052126,294.6550518660064,375.3186123439908,285.9346479800362,421.0565574756598,0.15992579469757762,0.3732318422663108,0.07809654623836249
2021-07-07,406.0596618652344,348.97014931603354,327.27445912760913,0.1635942577354934,1.6451559802587687,294.76412162356024,375.45754059176585,286.04048978567954,421.21241611901075,0.1635942577354934,0.37757492203819965,0.0815062103300308
2021-07-08,402.7510986328125,349.0993243949552,327.46485353731924,0.1536862734720108,1.552303292915026,294.8732317544658,375.59652026533604,286.1463707698132,421.36833245512605,0.1536862734720108,0.36584489625078676,0.07229720431992659
2021-07-09,407.0504150390625,349.22854728943054,327.6552479470293,0.1655702782559494,1.6635796661830482,294.98238227366727,375.7355513837367,286.2522909469392,421.5243065053608,0.1655702782559494,0.37991432539664394,0.08334282859314546
2021-07-12,408.5083618164063,349.6165030432085,328.2264311761596,0.1684470219814522,1.6903456036786677,295.31007631057935,376.1529535983886,286.57028678137755,421.9925751544598,0.16844702198145223,0.3833200916137236,0.08601662676976596
2021-07-13,407.1157836914063,349.74591737696005,328.4168255858697,0.164032983557639,1.6492491985497373,295.41938853252304,376.29219068661206,286.67636387560503,422.14878027488845,0.16403298355763907,0.3780943279103244,0.08191398537543693
2021-07-14,407.7232360839844,349.8753796148284,328.6072199955798,0.1653384600335115,1.6614198965099358,295.52874121756923,376.4314793149512,286.78248023541744,422.3050432163337,0.1653384600335115,0.3796398766636955,0.08312736444353552
2021-07-15,406.3306884765625,350.0048897745457,328.7976144052899,0.160928605135485,1.6202527861524794,295.6381343806957,376.5708195024842,286.8886358753493,422.46136400019844,0.16092860513548501,0.3744190658209441,0.07902861143993123
2021-07-16,403.14361572265625,350.1344478738507,328.988008815,0.1513966082763274,1.5307322712125868,295.74756803688587,376.7102112682961,286.99483080994054,422.6177426478937,0.1513966082763274,0.36313417012570626,0.07016906806259637
2021-07-19,397.1900634765625,350.52340998677863,329.55919204413027,0.1331341992009722,1.357129987209169,296.0761121137553,377.1286962263635,287.31365152715097,423.0872259881915,0.13313419920097225,0.3415133718182515,0.053195016584358656
2021-07-20,402.8819580078125,350.653160021954,329.7495864538404,0.1489471761286522,1.5076085370681052,296.18570789214516,377.2682944962847,287.4200037858872,423.2438363054776,0.14894717612865227,0.3602342964992773,0.06789243592739824
2021-07-21,406.1437377929688,350.78295808550973,329.93998086355043,0.157820607961131,1.5911447951758702,296.2953442385989,377.4079444400169,287.5263954120635,423.40050459376823,0.15782060796113107,0.3707395195042682,0.07613987404422273
2021-07-22,406.9943542480469,350.9128041952239,330.13037527326054,0.1598161975919894,1.6098434817769502,296.40502116813326,377.5476460766876,287.632826420252,423.5572308745219,0.1598161975919894,0.3731020906598703,0.07799468087632588
2021-07-23,411.1815185546875,351.04269836888136,330.32076968297065,0.1713148299772107,1.716962889534324,296.5147386957705,377.6873994254317,287.73929682503046,423.7140151692052,0.1713148299772107,0.38671527885353174,0.08868211960528671
2021-07-26,412.1908264160156,351.4326694514604,330.8919529121009,0.172887048490371,1.731527641637207,296.8441350176058,378.106969935557,288.0589445647635,424.18471635161757,0.17288704849037106,0.3885766225146021,0.09014342286858068
2021-07-27,410.312255859375,351.56275605887083,331.082347321811,0.1671095666079778,1.677909793368866,296.9540150879885,378.246930324083,288.1655727017866,424.34173291684374,0.16710956660797782,0.38173668316219955,0.08477352481834632
