date,price
2011-05-26,44.445274353027344
2011-05-27,44.432647705078125
2011-05-31,44.887081146240234
2011-06-01,44.68681335449219
2011-06-02,44.19094467163086
2011-06-03,43.847633361816406
2011-06-06,43.796775817871094
2011-06-07,43.82221603393555
2011-06-08,43.764984130859375
2011-06-09,44.19094467163086
2011-06-10,43.66961669921875
2011-06-13,43.90485382080078
2011-06-14,44.229061126708984
2011-06-15,43.53610610961914
2011-06-16,43.796775817871094
2011-06-17,43.68867492675781
2011-06-20,43.85398483276367
2011-06-21,43.82221603393555
2011-06-22,43.726829528808594
2011-06-23,43.218231201171875
2011-06-24,43.51704406738281
2011-06-27,43.89848709106445
2011-06-28,44.26084518432617
2011-06-29,44.477027893066406
2011-06-30,44.77582550048828
2011-07-01,44.62324905395508
2011-07-05,44.35623550415039
2011-07-06,44.61053466796875
2011-07-07,44.83304977416992
2011-07-08,44.45793914794922
2011-07-11,44.05743408203125
2011-07-12,43.873069763183594
2011-07-13,43.796775817871094
2011-07-14,43.61240005493164
2011-07-15,43.56788635253906
2011-07-18,43.23094177246094
2011-07-19,43.57425308227539
2011-07-20,43.5424690246582
2011-07-21,42.067527770996094
2011-07-22,41.80687713623047
2011-07-25,40.92318344116211
2011-07-26,40.732444763183594
2011-07-27,40.598941802978516
2011-07-28,40.618019104003906
2011-07-29,40.71337890625
2011-08-01,40.598941802978516
2011-08-02,40.166629791259766
2011-08-03,40.99312210083008
2011-08-04,40.274715423583984
2011-08-05,41.11391830444336
2011-08-08,40.033138275146484
2011-08-09,40.10942459106445
2011-08-10,38.34839630126953
2011-08-11,39.96955490112305
2011-08-12,40.166629791259766
2011-08-15,40.41458511352539
2011-08-16,40.53537368774414
2011-08-17,41.082115173339844
2011-08-18,40.10942459106445
2011-08-19,39.46095657348633
2011-08-22,39.3655891418457
2011-08-23,40.357364654541016
2011-08-24,40.497230529785156
2011-08-25,40.06489944458008
2011-08-26,40.1539306640625
2011-08-29,40.789669036865234
2011-08-30,41.01853561401367
2011-08-31,41.2909049987793
2011-09-01,41.11145782470703
2011-09-02,40.566734313964844
2011-09-06,40.02198791503906
2011-09-07,39.49007034301758
2011-09-08,39.310638427734375
2011-09-09,38.445465087890625
2011-09-12,38.541595458984375
2011-09-13,38.797950744628906
2011-09-14,39.46445083618164
2011-09-15,40.51547622680664
2011-09-16,39.765647888183594
2011-09-19,38.81076431274414
2011-09-20,38.70180892944336
2011-09-21,38.958152770996094
2011-09-22,39.041473388671875
2011-09-23,38.66977310180664
2011-09-26,39.663108825683594
2011-09-27,40.00917434692383
2011-09-28,39.71437454223633
2011-09-29,40.10531234741211
2011-09-30,39.669525146484375
2011-10-03,38.637733459472656
2011-10-04,38.74028396606445
2011-10-05,38.637733459472656
2011-10-06,38.817169189453125
2011-10-07,39.10556411743164
2011-10-10,39.65028762817383
2011-10-11,39.06069564819336
2011-10-12,40.18220901489258
2011-10-13,39.96432113647461
2011-10-14,39.887420654296875
2011-10-17,39.663108825683594
2011-10-18,39.996368408203125
2011-10-19,39.80411911010742
2011-10-20,39.81050109863281
2011-10-21,39.913047790527344
2011-10-24,39.79770278930664
2011-10-25,39.61824417114258
2011-10-26,39.74002456665039
2011-10-27,40.29756546020508
2011-10-28,40.50263595581055
2011-10-31,40.3424186706543
2011-11-01,39.88100051879883
2011-11-02,39.996368408203125
2011-11-03,40.246299743652344
2011-11-04,39.72720718383789
2011-11-07,40.054039001464844
2011-11-08,40.79743576049805
2011-11-09,39.913047790527344
2011-11-10,40.348846435546875
2011-11-11,40.55390930175781
2011-11-14,40.246299743652344
2011-11-15,41.335777282714844
2011-11-16,41.7138671875
2011-11-17,41.07301712036133
2011-11-18,40.94483947753906
2011-11-21,40.470603942871094
2011-11-22,40.48982620239258
2011-11-23,39.98995590209961
2011-11-25,40.04764175415039
2011-11-28,40.36806106567383
2011-11-29,40.79743576049805
2011-11-30,41.349849700927734
2011-12-01,41.407989501953125
2011-12-02,41.53075408935547
2011-12-05,41.608280181884766
2011-12-06,41.76980972290039
2011-12-07,41.93778991699219
2011-12-08,41.56306838989258
2011-12-09,42.11868667602539
2011-12-12,41.776283264160156
2011-12-13,41.53075408935547
2011-12-14,41.33692169189453
2011-12-15,41.89902114868164
2011-12-16,41.80857467651367
2011-12-19,41.58891296386719
2011-12-20,42.33837127685547
2011-12-21,42.66788101196289
2011-12-22,42.66788101196289
2011-12-23,43.01030349731445
2011-12-27,42.887550354003906
2011-12-28,42.583885192871094
2011-12-29,42.99092102050781
2011-12-30,42.868167877197266
2012-01-03,42.90046310424805
2012-01-04,43.12014389038086
2012-01-05,42.784175872802734
2012-01-06,42.24790573120117
2012-01-09,42.46757888793945
2012-01-10,42.42236328125
2012-01-11,42.00240707397461
2012-01-12,41.750431060791016
2012-01-13,41.608280181884766
2012-01-17,41.76980972290039
2012-01-18,41.89902114868164
2012-01-19,42.583885192871094
2012-01-20,42.82294464111328
2012-01-23,42.70663833618164
2012-01-24,42.771263122558594
2012-01-25,43.094295501708984
2012-01-26,42.97799301147461
2012-01-27,42.5192756652832
2012-01-30,42.2608528137207
2012-01-31,42.4288215637207
2012-02-01,42.887550354003906
2012-02-02,42.90046310424805
2012-02-03,43.068458557128906
2012-02-06,42.97799301147461
2012-02-07,43.133079528808594
2012-02-08,43.12014389038086
2012-02-09,41.524295806884766
2012-02-10,41.31754684448242
2012-02-13,41.14956283569336
2012-02-14,41.03973388671875
2012-02-15,40.74898147583008
2012-02-16,40.529319763183594
2012-02-17,40.497013092041016
2012-02-21,40.794212341308594
2012-02-22,40.76837158203125
2012-02-23,40.78775405883789
2012-02-24,40.904052734375
2012-02-27,40.9105110168457
2012-02-28,40.9105110168457
2012-02-29,40.99843978881836
2012-03-01,40.74439239501953
2012-03-02,40.7248649597168
2012-03-05,40.900733947753906
2012-03-06,40.56852340698242
2012-03-07,40.790008544921875
2012-03-08,41.00495529174805
2012-03-09,41.13523864746094
2012-03-12,41.64983367919922
2012-03-13,41.910400390625
2012-03-14,41.72800064086914
2012-03-15,41.799659729003906
2012-03-16,41.995079040527344
2012-03-19,42.1644401550293
2012-03-20,42.52268981933594
2012-03-21,42.574806213378906
2012-03-22,42.5943489074707
2012-03-23,42.53573226928711
2012-03-26,42.84840393066406
2012-03-27,42.99822235107422
2012-03-28,42.94609451293945
2012-03-29,43.00471878051758
2012-03-30,43.219669342041016
2012-04-02,43.473716735839844
2012-04-03,43.35647201538086
2012-04-04,43.21316909790039
2012-04-05,43.08940887451172
2012-04-09,42.56828689575195
2012-04-10,42.24259567260742
2012-04-11,42.43801498413086
2012-04-12,42.58784484863281
2012-04-13,42.37937927246094
2012-04-16,42.98518753051758
2012-04-17,43.252262115478516
2012-04-18,43.12849426269531
2012-04-19,43.08940887451172
2012-04-20,43.402076721191406
2012-04-23,43.10894775390625
2012-04-24,43.32391357421875
2012-04-25,43.42813491821289
2012-04-26,43.23270034790039
2012-04-27,43.05682373046875
2012-04-30,42.99170684814453
2012-05-01,43.31086730957031
2012-05-02,43.532344818115234
2012-05-03,43.58446502685547
2012-05-04,42.92656707763672
2012-05-07,43.39555358886719
2012-05-08,43.330413818359375
2012-05-09,42.95261764526367
2012-05-10,43.50629806518555
2012-05-11,43.512813568115234
2012-05-14,43.74080276489258
2012-05-15,44.196773529052734
2012-05-16,44.78302764892578
2012-05-17,44.79605484008789
2012-05-18,44.37263488769531
2012-05-21,44.28145217895508
2012-05-22,44.34660339355469
2012-05-23,44.294456481933594
2012-05-24,44.82209777832031
2012-05-25,44.71137237548828
2012-05-29,45.160831451416016
2012-05-30,44.78532028198242
2012-05-31,44.54241943359375
2012-06-01,44.319217681884766
2012-06-04,44.29951477050781
2012-06-05,43.98440170288086
2012-06-06,44.30609130859375
2012-06-07,44.43081283569336
2012-06-08,44.84440231323242
2012-06-11,44.6737174987793
2012-06-12,44.903480529785156
2012-06-13,45.001956939697266
2012-06-14,45.474632263183594
2012-06-15,45.61248016357422
2012-06-18,45.69125747680664
2012-06-19,45.50088119506836
2012-06-20,45.238304138183594
2012-06-21,44.96912384033203
2012-06-22,45.10041809082031
2012-06-25,45.04135513305664
2012-06-26,45.25798416137695
2012-06-27,45.78974151611328
2012-06-28,45.69125747680664
2012-06-29,46.38714599609375
2012-07-02,46.45279312133789
2012-07-03,46.45279312133789
2012-07-05,46.065467834472656
2012-07-06,46.0982780456543
2012-07-09,45.9472770690918
2012-07-10,45.86852264404297
2012-07-11,46.03919982910156
2012-07-12,45.855384826660156
2012-07-13,46.22300338745117
2012-07-16,46.183624267578125
2012-07-17,46.17048263549805
2012-07-18,46.20330810546875
2012-07-19,46.22956848144531
2012-07-20,45.927608489990234
2012-07-23,45.52056884765625
2012-07-24,45.15952682495117
2012-07-25,46.15080261230469
2012-07-26,46.754764556884766
2012-07-27,47.4375114440918
2012-07-30,47.759185791015625
2012-07-31,47.74604797363281
2012-08-01,47.529415130615234
2012-08-02,47.135555267333984
2012-08-03,47.837974548339844
2012-08-06,47.58195495605469
2012-08-07,47.457210540771484
2012-08-08,47.641021728515625
2012-08-09,47.35874938964844
2012-08-10,47.3521614074707
2012-08-13,47.26026153564453
2012-08-14,47.42438888549805
2012-08-15,47.67384338378906
2012-08-16,48.30406951904297
2012-08-17,48.179351806640625
2012-08-20,48.139949798583984
2012-08-21,47.92987060546875
2012-08-22,47.85110855102539
2012-08-23,47.700111389160156
2012-08-24,47.96268844604492
2012-08-27,48.03489685058594
2012-08-28,48.002098083496094
2012-08-29,47.778873443603516
2012-08-30,47.38500213623047
2012-08-31,47.54911804199219
2012-09-04,47.58195495605469
2012-09-05,47.316062927246094
2012-09-06,47.719512939453125
2012-09-07,47.68643569946289
2012-09-10,47.514469146728516
2012-09-11,47.34251403808594
2012-09-12,46.33719253540039
2012-09-13,46.87954330444336
2012-09-14,46.60174560546875
2012-09-17,46.555458068847656
2012-09-18,46.78034973144531
2012-09-19,46.85969543457031
2012-09-20,47.117637634277344
2012-09-21,46.661293029785156
2012-09-24,46.76049041748047
2012-09-25,46.52899932861328
2012-09-26,46.57530212402344
2012-09-27,46.7208137512207
2012-09-28,46.80677795410156
2012-10-01,46.727413177490234
2012-10-02,46.707576751708984
2012-10-03,46.76049041748047
2012-10-04,46.8729133605957
2012-10-05,47.02505111694336
2012-10-08,47.08456802368164
2012-10-09,47.031646728515625
2012-10-10,46.489315032958984
2012-10-11,46.178462982177734
2012-10-12,46.330596923828125
2012-10-15,46.52239227294922
2012-10-16,46.49592590332031
2012-10-17,46.3636474609375
2012-10-18,46.800174713134766
2012-10-19,46.218143463134766
2012-10-22,46.032958984375
2012-10-23,45.31865310668945
2012-10-24,45.239288330078125
2012-10-25,45.56336212158203
2012-10-26,45.62287902832031
2012-10-31,45.79486083984375
2012-11-01,45.92714309692383
2012-11-02,45.66919708251953
2012-11-05,45.636112213134766
2012-11-06,45.86760711669922
2012-11-07,45.62950897216797
2012-11-08,45.49723815917969
2012-11-09,45.53690719604492
2012-11-12,45.378170013427734
2012-11-13,45.358333587646484
2012-11-14,45.087158203125
2012-11-15,45.10039138793945
2012-11-16,45.17976760864258
2012-11-19,45.490604400634766
2012-11-20,45.576595306396484
2012-11-21,45.84114074707031
2012-11-23,46.423194885253906
2012-11-26,46.297515869140625
2012-11-27,46.37027359008789
2012-11-28,46.52899932861328
2012-11-29,46.502540588378906
2012-11-30,46.43642044067383
2012-12-03,46.21152877807617
2012-12-04,46.204925537109375
2012-12-05,46.462860107421875
2012-12-06,46.66948318481445
2012-12-07,46.829444885253906
2012-12-10,46.79612731933594
2012-12-11,46.93608856201172
2012-12-12,46.816104888916016
2012-12-13,46.79612731933594
2012-12-14,46.76279067993164
2012-12-17,46.90275955200195
2012-12-18,47.00941467285156
2012-12-19,46.5761604309082
2012-12-20,46.729469299316406
2012-12-21,46.40953826904297
2012-12-24,46.27622985839844
2012-12-26,45.88299560546875
2012-12-27,45.76968765258789
2012-12-28,45.336456298828125
2012-12-31,45.609718322753906
2013-01-02,46.20958709716797
2013-01-03,46.229557037353516
2013-01-04,46.29623794555664
2013-01-07,46.2895622253418
2013-01-08,46.42953109741211
2013-01-09,46.66282653808594
2013-01-10,47.196022033691406
2013-01-11,47.24268341064453
2013-01-14,47.51595687866211
2013-01-15,47.72258377075195
2013-01-16,47.642608642578125
2013-01-17,48.27580642700195
2013-01-18,48.3090934753418
2013-01-22,48.122467041015625
2013-01-23,47.86254119873047
2013-01-24,48.14248275756836
2013-01-25,48.31577682495117
2013-01-28,48.3957633972168
2013-01-29,48.61570739746094
2013-01-30,48.795677185058594
2013-01-31,48.555721282958984
2013-02-01,48.43573760986328
2013-02-04,48.28911590576172
2013-02-05,48.75567626953125
2013-02-06,48.50239944458008
2013-02-07,48.52907180786133
2013-02-08,48.38909912109375
2013-02-11,48.2291374206543
2013-02-12,48.10246658325195
2013-02-13,47.655921936035156
2013-02-14,48.175811767578125
2013-02-15,49.10893249511719
2013-02-19,50.32197952270508
2013-02-20,50.26865768432617
2013-02-21,50.22868728637695
2013-02-22,50.36863708496094
2013-02-25,50.115360260009766
2013-02-26,50.40196990966797
2013-02-27,50.66847229003906
2013-02-28,50.86313247680664
2013-03-01,50.97056198120117
2013-03-04,51.42030715942383
2013-03-05,51.62168884277344
2013-03-06,51.554569244384766
2013-03-07,51.782779693603516
2013-03-08,51.82307052612305
2013-03-11,51.58811569213867
2013-03-12,51.61498260498047
2013-03-13,51.65526580810547
2013-03-14,51.81636047363281
2013-03-15,51.71567153930664
2013-03-18,51.47401809692383
2013-03-19,51.467315673828125
2013-03-20,51.23234176635742
2013-03-21,51.118228912353516
2013-03-22,52.789710998535156
2013-03-25,52.2459831237793
2013-03-26,52.97768020629883
2013-03-27,52.554779052734375
2013-03-28,53.1052360534668
2013-04-01,53.09852981567383
2013-04-02,53.528141021728516
2013-04-03,53.004547119140625
2013-04-04,53.38716506958008
2013-04-05,52.756160736083984
2013-04-08,53.367034912109375
2013-04-09,53.17236328125
2013-04-10,53.74295425415039
2013-04-11,53.675819396972656
2013-04-12,53.69596481323242
2013-04-15,52.97768020629883
2013-04-16,53.702659606933594
2013-04-17,52.930702209472656
2013-04-18,54.541770935058594
2013-04-19,55.56211471557617
2013-04-22,55.97160720825195
2013-04-23,56.45493698120117
2013-04-24,55.273475646972656
2013-04-25,55.5956916809082
2013-04-26,55.38760757446289
2013-04-29,55.4815788269043
2013-04-30,55.36073684692383
2013-05-01,55.18620681762695
2013-05-02,55.42115783691406
2013-05-03,55.60240173339844
2013-05-06,55.38086700439453
2013-05-07,55.94474792480469
2013-05-08,55.88434982299805
2013-05-09,55.61582946777344
2013-05-10,55.716529846191406
2013-05-13,55.73664474487305
2013-05-14,56.05216598510742
2013-05-15,56.55562973022461
2013-05-16,56.213287353515625
2013-05-17,56.25355529785156
2013-05-20,55.4412841796875
2013-05-21,55.468143463134766
2013-05-22,55.69639205932617
2013-05-23,55.12581253051758
2013-05-24,55.434600830078125
2013-05-28,55.33387756347656
2013-05-29,54.45452117919922
2013-05-30,54.521644592285156
2013-05-31,54.21956253051758
2013-06-03,54.64246368408203
2013-06-04,54.7968635559082
2013-06-05,54.89012908935547
2013-06-06,55.201107025146484
2013-06-07,55.77571105957031
2013-06-10,56.00552749633789
2013-06-11,55.78920364379883
2013-06-12,55.50529479980469
2013-06-13,55.41741943359375
2013-06-14,55.51881790161133
2013-06-17,55.802730560302734
2013-06-18,55.81625747680664
2013-06-19,54.680599212646484
2013-06-20,53.34214782714844
2013-06-21,54.16682815551758
2013-06-24,54.16682815551758
2013-06-25,54.106021881103516
2013-06-26,54.95775604248047
2013-06-27,55.25516891479492
2013-06-28,55.28898239135742
2013-07-01,55.457984924316406
2013-07-02,55.214630126953125
2013-07-03,54.572425842285156
2013-07-05,54.619754791259766
2013-07-08,55.282230377197266
2013-07-09,55.951438903808594
2013-07-10,56.10016632080078
2013-07-11,57.15472412109375
2013-07-12,56.99921798706055
2013-07-15,57.26961135864258
2013-07-16,56.79644775390625
2013-07-17,57.62112808227539
2013-07-18,58.675662994384766
2013-07-19,58.41204071044922
2013-07-22,58.405296325683594
2013-07-23,58.27009201049805
2013-07-24,57.89152908325195
2013-07-25,57.830684661865234
2013-07-26,57.668479919433594
2013-07-29,57.627891540527344
2013-07-30,57.533267974853516
2013-07-31,56.471961975097656
2013-08-01,56.91810607910156
2013-08-02,56.97896194458008
2013-08-05,57.107398986816406
2013-08-06,57.49270248413086
2013-08-07,57.296669006347656
2013-08-08,57.24256896972656
2013-08-09,57.01274108886719
2013-08-12,56.654476165771484
2013-08-13,56.37056350708008
2013-08-14,55.93791961669922
2013-08-15,54.69412612915039
2013-08-16,54.20063018798828
2013-08-19,54.67381286621094
2013-08-20,54.274993896484375
2013-08-21,53.45705795288086
2013-08-22,53.57197189331055
2013-08-23,53.97757339477539
2013-08-26,53.869407653808594
2013-08-27,53.44354248046875
2013-08-28,53.65309143066406
2013-08-29,53.62603759765625
2013-08-30,53.89644241333008
2013-09-03,54.21417236328125
2013-09-04,54.14472579956055
2013-09-05,53.83155059814453
2013-09-06,53.96091842651367
2013-09-09,54.04262161254883
2013-09-10,54.07664108276367
2013-09-11,54.36257553100586
2013-09-12,54.37620162963867
2013-09-13,54.682552337646484
2013-09-16,55.15912628173828
2013-09-17,55.59482955932617
