date,price,trend,minus1sd,plus1sd,minus2sd,plus2sd,dev_sigma,trend_full,dev_pct_full,dev_sigma_full,trend_10y,dev_pct_10y,dev_sigma_10y,trend_5y,dev_pct_5y,dev_sigma_5y
2010-01-04,0.4228173196315765,0.10209290135030157,0.06241118077217685,0.1670046997535577,0.0381530491724617,0.2731881391447356,2.887512917902731,0.10209290135030157,3.1414957753115864,2.887512917902731,,,,,,
2010-01-05,0.4289914965629577,0.10221709782021483,0.06248710425199282,0.16720786171579,0.03819946252697484,0.2735204737346552,2.9144994427105697,0.10221709782021483,3.196866333629351,2.9144994427105697,,,,,,
2010-01-06,0.4317356944084167,0.10234144537568772,0.06256312009306063,0.16741127082545557,0.03824593234354078,0.27385321261108575,2.9249857539502333,0.10234144537568772,3.2185811703513423,2.9249857539502333,,,,,,
2010-01-07,0.4232745766639709,0.10246594420051659,0.06263922840773824,0.1676149273832105,0.03829245869084588,0.2741863562658439,2.882298074067672,0.10246594420051659,3.130880557111354,2.882298074067672,,,,,,
2010-01-08,0.424189418554306,0.1025905944787212,0.06271542930852012,0.16781883169007633,0.038339041637660005,0.2745199051913441,2.8842147009177177,0.1025905944787212,3.1347788333782303,2.8842147009177177,,,,,,
2010-01-11,0.4182438254356384,0.10296545587714773,0.06294458865449104,0.16843203412105257,0.038479130764111136,0.27552298852543367,2.848121596049893,0.10296545587714773,3.0619819712609457,2.848121596049893,,,,,,
2010-01-12,0.4040661156177521,0.10309071381353518,0.06302116102737527,0.16863693244190997,0.03852594079833511,0.2758581634700401,2.775577370759692,0.10309071381353518,2.919520009810046,2.775577370759692,,,,,,
2010-01-13,0.4095542728900909,0.10321612412676107,0.06309782655089272,0.16884208002248882,0.03857280777717454,0.27619374615646197,2.8005198217119505,0.10321612412676107,2.9679292005492472,2.8005198217119505,,,,,,
2010-01-14,0.4031514823436737,0.10334168700219237,0.06317458533836148,0.16904747716601448,0.03861973176990278,0.2765297370807187,2.7660319545031546,0.10334168700219237,2.9011505815181913,2.7660319545031546,,,,,,
2010-01-15,0.3912604749202728,0.1034674026254218,0.06325143750323764,0.16925312417608154,0.038666712845877506,0.2768661367394338,2.702727392144393,0.1034674026254218,2.781485424319917,2.702727392144393,,,,,,
2010-01-19,0.3985779881477356,0.10397179631608017,0.06355978221077035,0.1700782169665877,0.03885520937234939,0.2782158326724987,2.7304972196409043,0.10397179631608017,2.833520264822932,2.7304972196409043,,,,,,
2010-01-20,0.3969773352146148,0.10409827847010071,0.06363710296936008,0.17028511787622005,0.0389024769078779,0.27855428347402245,2.719850304600644,0.10409827847010071,2.8134860734381437,2.719850304600644,,,,,,
2010-01-21,0.3898883163928985,0.1042249144902259,0.06371451778899756,0.17049227048173204,0.038949801944574265,0.2788931460024561,2.6807665627958763,0.1042249144902259,2.7408360400186447,2.6807665627958763,,,,,,
2010-01-22,0.3763965964317322,0.10435170456363442,0.06379202678410845,0.1706996750893126,0.03899718455238886,0.2792324207586671,2.6067371774384185,0.10435170456363442,2.6069999815115894,2.6067371774384185,,,,,,
2010-01-25,0.3827994465827942,0.10473300097876563,0.06402511996862756,0.1713234039919481,0.0391396785033235,0.2802527234117854,2.6336006444030167,0.10473300097876563,2.6550031318247616,2.6336006444030167,,,,,,
2010-01-26,0.3706797957420349,0.10486040914165395,0.06410300681267551,0.1715318196771514,0.039187292096818815,0.2805936520999797,2.5657572307995435,0.10486040914165395,2.534983305675363,2.5657572307995435,,,,,,
2010-01-27,0.3807414174079895,0.10498797229714082,0.06418098840641673,0.17174048890096555,0.03923496361246304,0.2809349955294442,2.617706155829353,0.10498797229714082,2.6265241539326154,2.617706155829353,,,,,,
2010-01-28,0.3679357767105102,0.10511569063377534,0.06425906486511455,0.17194941197182123,0.03928269312071868,0.28127675420471315,2.545718709893035,0.10511569063377534,2.5002935764595224,2.545718709893035,,,,,,
2010-01-29,0.3519285023212433,0.10524356434033615,0.0643372363041727,0.17215858919852464,0.039330480692134046,0.28161892863093524,2.4528665803868006,0.10524356434033615,2.343943209517102,2.4528665803868006,,,,,,
2010-02-01,0.3789120018482208,0.10562811957080798,0.06457232165965215,0.17278764890741907,0.03947419249210902,0.28264795147602517,2.59556751579303,0.10562811957080798,2.5872266152974217,2.59556751579303,,,,,,
2010-02-02,0.3827994465827942,0.10575661664945656,0.06465087417699825,0.17299784585309388,0.03952221302336393,0.28299179396984453,2.6138376796015326,0.10575661664945656,2.6196264471246327,2.6138376796015326,,,,,,
2010-02-03,0.3860008120536804,0.10588527004537446,0.06472952225383208,0.1732082985042907,0.03957029197180931,0.2833360547495913,2.628289892774503,0.10588527004537446,2.645462790889323,2.628289892774503,,,,,,
2010-02-04,0.3635909259319305,0.10601407994872246,0.06480826600640224,0.1734190071720766,0.03961842940850996,0.28368073432411245,2.5042886196516747,0.10601407994872246,2.4296475157620043,2.5042886196516747,,,,,,
2010-02-05,0.3709084391593933,0.10614304654989243,0.06488710555109864,0.1736299721678967,0.03966662540461707,0.28402583320287345,2.542306487986496,0.10614304654989243,2.494420512841114,2.542306487986496,,,,,,
2010-02-08,0.3702224195003509,0.10653088844773033,0.06512420010396995,0.17426440824370204,0.03981156546218854,0.2850636507685546,2.531133675678438,0.10653088844773033,2.475258912179274,2.531133675678438,,,,,,
2010-02-09,0.3672497570514679,0.10666048374874475,0.06520342398390538,0.17447640167369696,0.0398599964091665,0.28541043197133925,2.512282141910345,0.10666048374874475,2.443166054980413,2.512282141910345,,,,,,
2010-02-10,0.3743384778499603,0.106790236703021,0.06528274424004418,0.17468865299464523,0.03990848627260752,0.2857576350350041,2.548659058363213,0.106790236703021,2.5053623758787924,2.548659058363213,,,,,,
2010-02-11,0.3914890587329864,0.10692014750234488,0.06536216098962838,0.17490116252027216,0.039957035124183714,0.28610526047274465,2.6372141519349177,0.10692014750234488,2.661508779010996,2.6372141519349177,,,,,,
2010-02-12,0.3967485427856445,0.10705021633873571,0.06544167435004274,0.17511393056468508,0.040005643035654424,0.286453308798381,2.6618603583328566,0.10705021633873571,2.7061909480894952,2.6618603583328566,,,,,,
2010-02-16,0.4040661156177521,0.1075720759035336,0.06576069625269723,0.17596759422572217,0.04020066671872654,0.28784974127817553,2.6891143997531985,0.1075720759035336,2.7562361070367616,2.6891143997531985,,,,,,
2010-02-17,0.4079535603523254,0.10770293781373258,0.0658406944330369,0.17618165958906187,0.0402495710091188,0.28819991177249343,2.7060995750019954,0.10770293781373258,2.787766319409623,2.7060995750019954,,,,,,
2010-02-18,0.3811986744403839,0.10783395891802912,0.06592078993151983,0.17639598536387105,0.0402985347917985,0.2885505082507798,2.5657968355331997,0.10783395891802912,2.5350522067928085,2.5657968355331997,,,,,,
2010-02-19,0.379140704870224,0.10796513941008344,0.06600098286653393,0.17661057186694132,0.04034755813913823,0.2889015312312459,2.552326914070499,0.10796513941008344,2.5116955986148066,2.552326914070499,,,,,,
2010-02-22,0.3798266947269439,0.10835963915293242,0.06624214747680439,0.17725589891941962,0.04049498629416535,0.28995716437729785,2.548588939189981,0.10835963915293242,2.5052414136492174,2.548588939189981,,,,,,
2010-02-23,0.3706797957420349,0.10849145913733749,0.06632273134470586,0.17747153151116615,0.04054424862563405,0.29030989856121675,2.496586853994349,0.10849145913733749,2.416672599755504,2.496586853994349,,,,,,
2010-02-24,0.378454715013504,0.10862343948134166,0.06640341324324212,0.1776874264209225,0.04059357088494875,0.29066306184784396,2.5362952722190175,0.10862343948134166,2.4840980622650184,2.5362952722190175,,,,,,
2010-02-25,0.3750245571136474,0.10875558038002302,0.06648419329166784,0.17790358396779957,0.0406429531450119,0.29101665475918465,2.5153241986835218,0.10875558038002302,2.4483247278273415,2.5153241986835218,,,,,,
2010-02-26,0.3704512119293213,0.10888788202869712,0.06656507160938285,0.17812000447129675,0.04069239547881473,0.29137067781787945,2.487922332846466,0.10888788202869712,2.4021344251299683,2.487922332846466,,,,,,
2010-03-01,0.3853148221969604,0.10928575343139614,0.06680829737444095,0.17877084692233344,0.040841083653905444,0.29243533311403275,2.560445924685465,0.10928575343139614,2.525755280068054,2.560445924685465,,,,,,
2010-03-02,0.385086178779602,0.10941870003795226,0.06688956996621843,0.17898832245508353,0.04089076701435617,0.2927910820012747,2.556769451346257,0.10941870003795226,2.5193817751996095,2.556769451346257,,,,,,
2010-03-03,0.3802840113639831,0.10955180837464827,0.06697094142646631,0.17920606254778926,0.040940510814836496,0.2931472636586248,2.5288006249978916,0.10955180837464827,2.4712709630814804,2.5288006249978916,,,,,,
2010-03-04,0.3809700608253479,0.10968507863822968,0.06705241187545861,0.17942406752228915,0.040990315128872024,0.29350387861255006,2.5299926760530416,0.10968507863822968,2.473307997361133,2.5299926760530416,,,,,,
2010-03-05,0.3926324546337127,0.10981851102568119,0.06713398143361551,0.17964233770081292,0.04104018003007773,0.29386092739015746,2.5887919216214472,0.10981851102568119,2.575284812793493,2.5887919216214472,,,,,,
2010-03-08,0.3869156241416931,0.11021978290470072,0.06737928596947494,0.1802987426887098,0.04119013899421008,0.2949346819457687,2.55157762869098,0.11021978290470072,2.5104008912468263,2.55157762869098,,,,,,
2010-03-09,0.4013220965862274,0.11035386576227763,0.06746125317142534,0.1805180769134753,0.041240246982039354,0.29529347130201355,2.623390565174493,0.11035386576227763,2.6366836251187475,2.623390565174493,,,,,,
2010-03-10,0.4022367298603058,0.11048811173224894,0.06754332008684259,0.18073767795930373,0.041290415926459365,0.2956526971271109,2.6255458356977917,0.11048811173224894,2.640543073403816,2.6255458356977917,,,,,,
