date,price,trend,minus1sd,plus1sd,minus2sd,plus2sd,dev_sigma,trend_full,dev_pct_full,dev_sigma_full,trend_10y,dev_pct_10y,dev_sigma_10y,trend_5y,dev_pct_5y,dev_sigma_5y
2010-06-29,1.5926669836044312,1.5690226772702374,0.9213001211358595,2.672128338323782,0.5409698186655074,4.55077543486851,0.02809241953372882,1.5690226772702374,0.015069448438648214,0.02809241953372882,,,,,,
2010-06-30,1.5886670351028442,1.5706392407099206,0.922249336283849,2.674881431086846,0.5415271796542908,4.5554640969871585,0.02143528641043794,1.5706392407099206,0.011477998209681317,0.02143528641043794,,,,,,
2010-07-01,1.4639999866485596,1.572257469694272,0.9231995294078275,2.677637360360287,0.5420851148918788,4.560157589832521,-0.13399147847468698,1.572257469694272,-0.06885480599228011,-0.13399147847468698,,,,,,
2010-07-02,1.2799999713897705,1.5738773659393017,0.9241507015154032,2.680396129066562,0.54264362496992,4.564855918381692,-0.3881921481546643,1.5738773659393017,-0.1867219142414841,-0.3881921481546643,,,,,,
2010-07-06,1.0740000009536743,1.580373657908322,0.9279651999702025,2.691459656774552,0.544883425540931,4.583697689337982,-0.725497921693634,1.580373657908322,-0.32041388086969913,-0.725497921693634,,,,,,
2010-07-07,1.053333044052124,1.5820019162588372,0.9289212821462614,2.6942326665873186,0.5454448187173199,4.588420271242303,-0.7639266269580927,1.5820019162588372,-0.3341771376971049,-0.7639266269580927,,,,,,
2010-07-08,1.1640000343322754,1.5836318522032826,0.9298783493734054,2.6970085334309917,0.5460067902968747,4.5931477188208785,-0.5782222819991458,1.5836318522032826,-0.2649806628271463,-0.5782222819991458,,,,,,
2010-07-09,1.159999966621399,1.5852634674700827,0.9308364026665326,2.699787260249168,0.5465693408755243,4.597880037086812,-0.586621951167816,1.5852634674700827,-0.26826045611671134,-0.586621951167816,,,,,,
2010-07-12,1.136667013168335,1.5901684065155768,0.9337164891064812,2.7081406300322097,0.5482604725745401,4.61210626621729,-0.6305888810519729,1.5901684065155768,-0.2851907958232973,-0.6305888810519729,,,,,,
2010-07-13,1.2093329429626465,1.5918067563916825,0.9346784968334473,2.7109308262450824,0.5488253451211431,4.616858117467058,-0.5161330488446918,1.5918067563916825,-0.24027653601372445,-0.5161330488446918,,,,,,
2010-07-14,1.3226670026779177,1.593446794259013,0.9356414957165913,2.7137238971960023,0.5493907996557059,4.621614864547276,-0.34981496807417706,1.593446794259013,-0.1699333749684524,-0.34981496807417706,,,,,,
2010-07-15,1.3259999752044678,1.595088521856705,0.9366054867771013,2.7165198458468107,0.5499568367778506,4.626376512502118,-0.34702216826385224,1.595088521856705,-0.16869819007851328,-0.34702216826385224,,,,,,
2010-07-16,1.3760000467300415,1.5967319409256875,0.9375704710372171,2.7193186751624014,0.5505234570878168,4.63114306638095,-0.279436480631762,1.5967319409256875,-0.13823979375503637,-0.279436480631762,,,,,,
2010-07-19,1.4606670141220093,1.6016723643965778,0.9404713932534036,2.7277324767926325,0.5522268231563227,4.645472214133162,-0.17308649664550313,1.6016723643965778,-0.08803632591094346,-0.17308649664550313,,,,,,
2010-07-20,1.3533329963684082,1.603322566795908,0.9414403605554227,2.730542858477422,0.5527957822323508,4.650258442305783,-0.3183706351049698,1.603322566795908,-0.1559196980100397,-0.3183706351049698,,,,,,
2010-07-21,1.3480000495910645,1.6049744693981127,0.9424103261840673,2.733356135697342,0.5533653275066884,4.655049601727384,-0.32772064794206124,1.6049744693981127,-0.16011121965286912,-0.32772064794206124,,,,,,
2010-07-22,1.399999976158142,1.606628073954911,0.9433812911679129,2.7361723114356615,0.5539354595832955,4.65984569747863,-0.25856427137911275,1.606628073954911,-0.12860978912694376,-0.25856427137911275,,,,,,
2010-07-23,1.4193329811096191,1.6082833822198257,0.9443532565365947,2.7389913886787234,0.554506179066754,4.664646734645419,-0.234739124587563,1.6082833822198257,-0.11748576351600959,-0.234739124587563,,,,,,
2010-07-26,1.3966670036315918,1.6132595468256112,0.9472751652639296,2.747466059345955,0.5562218680134078,4.67907954557666,-0.27077752611877504,1.6132595468256112,-0.13425771669549735,-0.27077752611877504,,,,,,
2010-07-27,1.3700000047683716,1.6149216874943844,0.9482511424895422,2.7502967725329923,0.5567949431825615,4.683900399369486,-0.30891963660251415,1.6149216874943844,-0.15166164689138495,-0.30891963660251415,,,,,,
2010-07-28,1.3813329935073853,1.6165855406660268,0.9492281252641018,2.753130402202699,0.5573686087908339,4.688726220086056,-0.29538065268342956,1.6165855406660268,-0.1455243420411384,-0.29538065268342956,,,,,,
2010-07-29,1.3566670417785645,1.6182511081049296,0.950206114623625,2.755966951359926,0.5579428654465541,4.6935570128437885,-0.33115629565361154,1.6182511081049296,-0.161646153069962,-0.33115629565361154,,,,,,
2010-07-30,1.329332947731018,1.6199183915773012,0.951185111605196,2.7588064230126204,0.558517713758678,4.698392782765375,-0.37131892743263045,1.6199183915773012,-0.17938276727838276,-0.37131892743263045,,,,,,
2010-08-02,1.3946670293807983,1.6249305558846274,0.9541281586690704,2.767342403069481,0.5602458147324468,4.712930006819389,-0.28700782276134507,1.6249305558846274,-0.14170668750731408,-0.28700782276134507,,,,,,
